"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463858504.16633";"около 3 тысяч";"51";"нейтральный";"11";"300";"";"1 год 3 месяца";"около 65 тысяч";"86";"1 / 3";"36961";"0";"18097";"0";"25282";"18340";"0"
"1463862353.75867";"около 3 тысяч";"51";"нейтральный";"11";"300";"";"1 год 3 месяца";"около 65 тысяч";"86";"1 / 3";"36961";"0";"18123";"0";"25324";"18346";"0"
"1463905539.08739";"около 3 тысяч";"51";"нейтральный";"11";"300";"";"1 год 3 месяца";"около 65 тысяч";"86";"1 / 3";"36961";"0";"17890";"0";"25030";"18142";"0"
"1463948749.05214";"около 3 тысяч";"51";"нейтральный";"11";"300";"";"1 год 3 месяца";"около 65 тысяч";"86";"1 / 3";"36961";"0";"18118";"0";"25340";"18369";"0"
"1463991936.27671";"около 3 тысяч";"51";"нейтральный";"11";"300";"";"1 год 3 месяца";"около 65 тысяч";"86";"1 / 3";"36961";"0";"17897";"0";"25045";"18164";"0"
