"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463856471.69426";"около 18 сотен";"51";"добродетельный";"10";"300";"16";"5 лет 6 месяцев";"около 64 тысяч";"53";"31 / 25";"36897";"0";"17123";"9259";"7653";"18144";"1920"
"1463860331.31813";"около 2 тысяч";"51";"добродетельный";"10";"300";"16";"5 лет 6 месяцев";"около 64 тысяч";"53";"31 / 25";"36897";"0";"17136";"9264";"7660";"18161";"1667"
"1463903516.08844";"около 3 тысяч";"52";"добродетельный";"16";"304";"16";"5 лет 6 месяцев";"около 65 тысяч";"53";"31 / 25";"36897";"0";"16865";"9209";"7572";"17924";"1824"
"1463946723.84328";"около 3 тысяч";"52";"добродетельный";"18";"304";"16";"5 лет 6 месяцев";"около 65 тысяч";"53";"31 / 25";"36897";"0";"17090";"9266";"7650";"18113";"1633"
"1463989915.67699";"около 2 тысяч";"52";"добродетельный";"19";"304";"16";"5 лет 7 месяцев";"около 65 тысяч";"53";"31 / 25";"36897";"0";"16818";"9221";"7514";"17915";"1197"
"1464033122.54392";"около 9 тысяч";"52";"добродетельный";"19";"304";"17";"5 лет 7 месяцев";"около 65 тысяч";"53";"31 / 25";"36897";"0";"17032";"8755";"7552";"18041";"974"
"1464076317.48702";"около 6 тысяч";"52";"добродетельный";"20";"304";"17";"5 лет 7 месяцев";"около 65 тысяч";"53";"31 / 25";"36897";"0";"16836";"8694";"7462";"17810";"1101"
"1464119516.12624";"около 8 тысяч";"52";"добродетельный";"20";"304";"17";"5 лет 7 месяцев";"около 65 тысяч";"53";"31 / 25";"36897";"0";"17080";"8741";"7527";"18024";"1441"
"1464162715.43452";"около 2 тысяч";"52";"добродетельный";"20";"304";"17";"5 лет 7 месяцев";"около 65 тысяч";"54";"31 / 25";"36897";"0";"16839";"8649";"7750";"17751";"1608"
"1464205921.0082";"около 17 сотен";"52";"добродетельный";"20";"304";"17";"5 лет 7 месяцев";"около 65 тысяч";"54";"31 / 25";"36897";"0";"17019";"8716";"7817";"17979";"1627"
"1464249115.07648";"около 13 тысяч";"52";"добродетельный";"21";"304";"17";"5 лет 7 месяцев";"около 65 тысяч";"54";"31 / 25";"36897";"0";"16693";"8629";"7664";"17697";"1774"
"1464292320.48367";"около 4 тысяч";"52";"добродетельный";"21";"304";"17";"5 лет 7 месяцев";"около 65 тысяч";"54";"31 / 25";"36897";"0";"16927";"8694";"7738";"17905";"2002"
