"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855861.9095";"около 5 тысяч";"47";"беззлобный";"13";"284";"8";"1 год 4 месяца";"около 51 тысяч";"88";"8 / 1";"37038";"0";"19294";"17564";"35657";"18325";"15473"
"1463859726.08973";"около 3 сотен";"47";"беззлобный";"13";"284";"8";"1 год 4 месяца";"около 51 тысяч";"88";"8 / 1";"37038";"0";"19365";"17583";"35701";"18341";"15559"
"1463902911.05355";"около 4 тысяч";"47";"беззлобный";"13";"284";"8";"1 год 4 месяца";"около 51 тысяч";"88";"8 / 1";"37038";"0";"19082";"17354";"35055";"18138";"15838"
"1463946118.91129";"около 2 тысяч";"47";"беззлобный";"18";"284";"8";"1 год 4 месяца";"около 51 тысяч";"88";"8 / 1";"37038";"0";"19239";"17502";"35588";"18324";"16360"
"1463989311.26528";"около 5 тысяч";"47";"беззлобный";"19";"284";"8";"1 год 4 месяца";"около 51 тысяч";"88";"8 / 1";"37038";"0";"18974";"17294";"34997";"18115";"16656"
"1464032515.7917";"около 2 тысяч";"47";"добродушный";"20";"284";"8";"1 год 4 месяца";"около 51 тысяч";"88";"8 / 1";"37038";"0";"19170";"17440";"35472";"18249";"14277"
"1464075713.05787";"около 16 сотен";"47";"добродушный";"20";"284";"8";"1 год 4 месяца";"около 51 тысяч";"88";"8 / 1";"37038";"0";"18923";"17222";"34849";"18044";"14177"
"1464118911.61301";"около тысячи";"47";"добродушный";"21";"284";"8";"1 год 4 месяца";"около 51 тысяч";"89";"8 / 1";"37038";"0";"19174";"17345";"35689";"18265";"12838"
"1464162111.06466";"около 18 сотен";"47";"добродушный";"23";"284";"9";"1 год 4 месяца";"около 51 тысяч";"89";"8 / 1";"37038";"0";"18821";"17073";"35061";"17932";"12242"
"1464205310.79242";"около 6 тысяч";"47";"добродушный";"24";"284";"9";"1 год 4 месяца";"около 51 тысяч";"89";"8 / 1";"37038";"0";"19135";"16351";"35619";"18165";"12811"
"1464248510.25497";"около 4 тысяч";"47";"добродушный";"24";"284";"9";"1 год 4 месяца";"около 51 тысяч";"89";"8 / 1";"37038";"0";"18839";"16149";"34952";"17867";"13197"
"1464291715.43359";"около тысячи";"47";"добродушный";"26";"284";"9";"1 год 4 месяца";"около 51 тысяч";"89";"8 / 1";"37038";"0";"19047";"16242";"35422";"18066";"13679"
