"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855646.78555";"ни одного";"48";"миролюбивый";"5";"288";"13";"1 год 2 месяца";"около 56 тысяч";"76";"56 / 23";"37188";"11568";"19101";"11516";"26408";"18312";"5927"
"1463859511.24098";"ни одного";"48";"миролюбивый";"5";"288";"13";"1 год 2 месяца";"около 56 тысяч";"76";"56 / 23";"37188";"11568";"19123";"11523";"26437";"18326";"6010"
"1463902696.42785";"около 6 тысяч";"48";"миролюбивый";"6";"288";"13";"1 год 2 месяца";"около 56 тысяч";"76";"56 / 23";"37188";"11574";"18950";"11427";"26105";"18107";"5869"
"1463945904.09852";"около 9 тысяч";"48";"миролюбивый";"7";"288";"13";"1 год 2 месяца";"около 56 тысяч";"76";"56 / 23";"37188";"11578";"19133";"11513";"26358";"18308";"5986"
"1463989096.41021";"около 2 тысяч";"48";"миролюбивый";"7";"288";"13";"1 год 2 месяца";"около 56 тысяч";"76";"56 / 23";"37188";"11577";"18902";"11459";"25995";"18071";"5848"
"1464032300.78986";"около 7 тысяч";"48";"миролюбивый";"8";"288";"13";"1 год 2 месяца";"около 56 тысяч";"76";"56 / 23";"37188";"11584";"19171";"11535";"26224";"18291";"6539"
"1464075494.96241";"около 19 сотен";"48";"миролюбивый";"9";"288";"13";"1 год 3 месяца";"около 56 тысяч";"76";"56 / 23";"37188";"11589";"18917";"11427";"25858";"18088";"6981"
"1464118696.7118";"около сотни";"48";"миролюбивый";"10";"288";"14";"1 год 3 месяца";"около 56 тысяч";"76";"56 / 23";"37188";"11594";"19266";"10857";"26094";"18300";"7642"
"1464161896.30522";"около 3 тысяч";"48";"миролюбивый";"10";"288";"14";"1 год 3 месяца";"около 56 тысяч";"76";"56 / 23";"37188";"11594";"20617";"10737";"25667";"18061";"6635"
"1464205095.70774";"около 3 тысяч";"49";"миролюбивый";"11";"292";"14";"1 год 3 месяца";"около 56 тысяч";"76";"56 / 23";"37188";"11598";"21237";"10823";"25960";"18312";"6974"
"1464248295.3246";"около 4 тысяч";"49";"миролюбивый";"13";"292";"14";"1 год 3 месяца";"около 56 тысяч";"76";"56 / 23";"37188";"11600";"20911";"10723";"25547";"18053";"7404"
"1464291500.53002";"около 2 тысяч";"49";"миролюбивый";"14";"292";"14";"1 год 3 месяца";"около 56 тысяч";"76";"56 / 23";"37188";"11605";"19660";"10786";"25821";"18249";"7983"
