"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854791.4601";"около 2 тысяч";"44";"нейтральный";"7";"272";"10";"7 месяцев";"около 43 тысяч";"44";"61 / 36";"37159";"14085";"20070";"15066";"13585";"18239";"0"
"1463858657.20413";"около 3 тысяч";"44";"нейтральный";"7";"272";"10";"7 месяцев";"около 43 тысяч";"44";"61 / 36";"37159";"14085";"20093";"15081";"13556";"18257";"0"
"1463901842.43599";"около 5 тысяч";"44";"нейтральный";"9";"272";"10";"7 месяцев";"около 43 тысяч";"44";"61 / 36";"37159";"14092";"19863";"14901";"13354";"18051";"0"
"1463945044.35706";"около 3 тысяч";"44";"беззлобный";"9";"272";"10";"7 месяцев";"около 43 тысяч";"44";"61 / 36";"37159";"14093";"20084";"15011";"13411";"18249";"18531"
"1463988241.50839";"около 3 тысяч";"44";"нейтральный";"10";"272";"10";"7 месяцев";"около 43 тысяч";"44";"61 / 36";"37159";"14092";"19840";"14878";"13186";"18018";"0"
"1464031445.01708";"около 2 тысяч";"44";"нейтральный";"10";"272";"10";"7 месяцев";"около 43 тысяч";"45";"61 / 36";"37159";"14098";"20036";"15006";"14078";"18170";"0"
"1464074641.22564";"около 8 тысяч";"44";"нейтральный";"11";"272";"10";"7 месяцев";"около 43 тысяч";"45";"61 / 36";"37159";"14103";"19831";"14870";"13872";"17981";"0"
"1464117842.17117";"около 9 тысяч";"44";"нейтральный";"13";"272";"10";"7 месяцев";"около 44 тысяч";"45";"61 / 36";"37159";"14114";"20067";"14968";"13998";"18194";"0"
"1464161042.27097";"около 11 тысяч";"44";"нейтральный";"15";"272";"11";"7 месяцев";"около 44 тысяч";"45";"61 / 36";"37159";"14117";"19722";"13851";"13750";"17935";"0"
"1464204241.33924";"около 17 сотен";"45";"беззлобный";"17";"276";"11";"7 месяцев";"около 44 тысяч";"45";"61 / 36";"37159";"14122";"19867";"13983";"13841";"17992";"17891"
"1464247440.78474";"около 2 тысяч";"45";"беззлобный";"17";"276";"11";"7 месяцев";"около 44 тысяч";"45";"61 / 36";"37159";"14120";"19575";"13836";"13556";"17734";"17540"
"1464290645.47247";"около 7 тысяч";"45";"беззлобный";"18";"276";"11";"7 месяцев";"около 44 тысяч";"45";"61 / 36";"37159";"14131";"19834";"13909";"13638";"17910";"15278"
