"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855067.96605";"около 8 сотен";"46";"недовольный";"13";"280";"12";"9 месяцев";"около 50 тысяч";"58";"8 / 12";"37088";"0";"20455";"12336";"18600";"18322";"5849"
"1463858933.13307";"около тысячи";"46";"недовольный";"13";"280";"12";"9 месяцев";"около 50 тысяч";"58";"8 / 12";"37088";"0";"20480";"12345";"18623";"18338";"5868"
"1463902118.63367";"около 2 тысяч";"46";"недовольный";"14";"280";"12";"9 месяцев";"около 50 тысяч";"58";"8 / 12";"37088";"0";"20150";"12226";"18382";"18118";"5950"
"1463945320.44618";"около 18 сотен";"46";"недовольный";"15";"280";"12";"9 месяцев";"около 50 тысяч";"58";"8 / 12";"37088";"0";"20323";"12313";"18463";"18326";"5923"
"1463988518.25864";"около 4 тысяч";"46";"недовольный";"15";"280";"12";"9 месяцев";"около 51 тысяч";"59";"8 / 12";"37088";"0";"20061";"12236";"18952";"18123";"5983"
"1464031721.51103";"около 6 тысяч";"46";"недовольный";"16";"280";"12";"9 месяцев";"около 51 тысяч";"59";"8 / 12";"37088";"0";"20317";"12322";"19082";"18289";"0"
"1464074917.25593";"около 6 тысяч";"46";"недовольный";"16";"280";"12";"9 месяцев";"около 51 тысяч";"59";"8 / 12";"37088";"0";"19808";"12206";"18871";"18072";"0"
"1464118118.40206";"около 8 тысяч";"46";"нейтральный";"17";"280";"13";"9 месяцев";"около 51 тысяч";"59";"8 / 12";"37088";"0";"20094";"11619";"19000";"18277";"0"
"1464161318.30165";"около 3 тысяч";"46";"нейтральный";"18";"280";"13";"10 месяцев";"около 51 тысяч";"59";"8 / 12";"37088";"0";"19762";"11481";"18681";"17969";"0"
"1464204517.66052";"около тысячи";"46";"нейтральный";"18";"280";"13";"10 месяцев";"около 51 тысяч";"59";"8 / 12";"37088";"0";"19920";"11594";"18803";"18195";"0"
"1464247716.91544";"ни одного";"46";"нейтральный";"18";"280";"13";"10 месяцев";"около 51 тысяч";"60";"8 / 12";"37088";"0";"19614";"11478";"19284";"17939";"0"
"1464290921.80038";"около 5 тысяч";"46";"нейтральный";"19";"280";"13";"10 месяцев";"около 51 тысяч";"60";"8 / 12";"37088";"0";"19815";"11533";"19407";"18165";"0"
