"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.might";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855380.44886";"около 6 тысяч";"71";"беззлобный";"838";"380";"25";"2 года 9 месяцев";"около 166 тысяч";"134";"3 / 11";"12444";"23662";"0";"9265";"5109";"7393";"7838";"17048"
"1463859245.17431";"около 6 тысяч";"71";"беззлобный";"838";"380";"25";"2 года 9 месяцев";"около 166 тысяч";"134";"3 / 11";"12444";"23662";"0";"9273";"5109";"7401";"7843";"17115"
"1463902430.63029";"около 6 тысяч";"71";"беззлобный";"838";"380";"25";"2 года 9 месяцев";"около 166 тысяч";"134";"3 / 11";"12451";"23662";"0";"9186";"5076";"7349";"7798";"17430"
"1463945632.53413";"около 6 тысяч";"71";"беззлобный";"838";"380";"25";"2 года 9 месяцев";"около 166 тысяч";"134";"3 / 11";"12458";"23662";"0";"9279";"5101";"7428";"7857";"17970"
"1463988830.37383";"около 6 тысяч";"71";"беззлобный";"838";"380";"25";"2 года 9 месяцев";"около 166 тысяч";"134";"3 / 11";"12465";"23662";"0";"0";"0"
"1464032034.15903";"около 6 тысяч";"71";"беззлобный";"838";"380";"25";"2 года 9 месяцев";"около 166 тысяч";"134";"3 / 11";"12470";"23662";"0";"0";"0"
"1464075229.18578";"около 6 тысяч";"71";"нейтральный";"838";"380";"25";"2 года 9 месяцев";"около 166 тысяч";"134";"3 / 11";"12473";"23662";"0";"0";"0"
"1464118430.77051";"около 6 тысяч";"71";"нейтральный";"838";"380";"25";"2 года 9 месяцев";"около 166 тысяч";"134";"3 / 11";"12475";"23662";"0";"0";"0"
"1464161630.38846";"около 6 тысяч";"71";"нейтральный";"838";"380";"25";"2 года 9 месяцев";"около 166 тысяч";"134";"3 / 11";"12477";"23662";"0";"0";"0"
"1464204829.66052";"около 6 тысяч";"71";"нейтральный";"838";"380";"25";"2 года 9 месяцев";"около 166 тысяч";"134";"3 / 11";"12484";"23662";"0";"0";"0"
"1464248029.32937";"около 6 тысяч";"71";"нейтральный";"838";"380";"25";"2 года 9 месяцев";"около 166 тысяч";"134";"3 / 11";"12486";"23662";"0";"0";"0"
"1464291234.20044";"около 6 тысяч";"71";"нейтральный";"838";"380";"25";"2 года 9 месяцев";"около 166 тысяч";"134";"3 / 11";"12491";"23662";"0";"0";"0"
