"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463856420.11465";"около 3 тысяч";"49";"добродетельный";"1";"292";"8";"10 месяцев";"около 62 тысяч";"53";"1 / 0";"37235";"0";"18804";"17206";"8456";"18575";"2539"
"1463860284.61257";"около 4 тысяч";"50";"добродетельный";"1";"296";"8";"10 месяцев";"около 62 тысяч";"53";"1 / 0";"37235";"0";"18822";"17225";"8466";"18577";"2644"
"1463903469.3964";"около 2 тысяч";"50";"добродетельный";"2";"296";"8";"10 месяцев";"около 62 тысяч";"53";"1 / 0";"37236";"0";"18487";"16975";"8353";"18372";"2471"
"1463946677.01467";"около 3 тысяч";"50";"добродетельный";"2";"296";"8";"10 месяцев";"около 62 тысяч";"53";"1 / 0";"37236";"0";"18717";"17102";"8398";"18583";"1951"
"1463989868.96965";"около 3 тысяч";"50";"добродетельный";"3";"296";"8";"10 месяцев";"около 62 тысяч";"53";"1 / 0";"37236";"0";"18441";"16888";"8256";"18364";"1808"
"1464033075.63587";"около 3 тысяч";"50";"добродетельный";"3";"296";"8";"10 месяцев";"около 62 тысяч";"53";"1 / 0";"37236";"0";"18685";"17045";"8336";"18592";"2529"
"1464076270.71941";"около 5 тысяч";"50";"добродетельный";"4";"296";"9";"10 месяцев";"около 63 тысяч";"53";"1 / 0";"37236";"0";"18303";"16057";"8214";"18365";"2366"
"1464119469.41675";"около 3 тысяч";"50";"добродетельный";"4";"296";"9";"10 месяцев";"около 63 тысяч";"54";"1 / 0";"37236";"0";"18635";"16166";"8670";"18588";"2439"
"1464162668.72467";"около 3 тысяч";"50";"добродетельный";"4";"296";"9";"10 месяцев";"около 63 тысяч";"54";"1 / 0";"37236";"0";"18319";"15923";"8514";"18329";"2978"
"1464205874.26049";"около 3 тысяч";"50";"добродетельный";"8";"296";"9";"10 месяцев";"около 63 тысяч";"54";"1 / 0";"37236";"0";"18565";"16087";"8589";"18563";"3044"
"1464249068.31089";"около 5 тысяч";"50";"добродетельный";"9";"296";"9";"10 месяцев";"около 63 тысяч";"54";"1 / 0";"37236";"0";"18242";"15867";"8427";"18273";"2816"
"1464292273.51437";"около 17 сотен";"50";"добродетельный";"9";"296";"9";"10 месяцев";"около 63 тысяч";"54";"1 / 0";"37236";"0";"18479";"15953";"8504";"18506";"2346"
