"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.might";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463853476.17555";"около тысячи";"71";"миролюбивый";"1000";"380";"19";"3 года 10 месяцев";"около 179 тысяч";"140";"38 / 12";"12283";"15661";"16496";"8489";"7535";"6862";"7680";"9241"
"1463857332.65512";"около 3 тысяч";"71";"миролюбивый";"1000";"380";"19";"3 года 10 месяцев";"около 179 тысяч";"140";"38 / 12";"12283";"15661";"16497";"8472";"7538";"6867";"7685";"9323"
"1463900531.28993";"около 3 тысяч";"71";"миролюбивый";"1001";"380";"19";"3 года 10 месяцев";"около 179 тысяч";"140";"38 / 12";"12287";"15661";"16502";"8393";"7499";"6820";"7634";"9804"
"1463943734.01863";"около 11 тысяч";"71";"добродушный";"1001";"380";"3 года 10 месяцев";"около 179 тысяч";"140";"38 / 12";"12276";"15661";"16511";"8471";"7548";"6863";"7679";"9620"
"1463986931.3607";"около 11 тысяч";"71";"добродушный";"1001";"380";"3 года 10 месяцев";"около 179 тысяч";"140";"38 / 12";"12282";"15661";"16510";"8376";"7511";"6786";"7624";"10065"
"1464030131.40452";"около 4 тысяч";"71";"добродушный";"1002";"380";"3 года 10 месяцев";"около 179 тысяч";"140";"38 / 12";"12268";"15661";"16517";"8445";"7560";"6817";"7668";"9923"
"1464073331.45034";"около 13 тысяч";"71";"миролюбивый";"1003";"380";"3 года 10 месяцев";"около 179 тысяч";"140";"38 / 12";"12268";"15661";"16519";"8338";"7528";"6747";"7617";"8991"
"1464116530.94755";"около 12 тысяч";"71";"добродушный";"1004";"380";"3 года 10 месяцев";"около 179 тысяч";"140";"38 / 12";"12275";"15661";"16523";"8422";"7570";"6815";"7665";"9607"
"1464159731.27049";"около 12 тысяч";"71";"добродушный";"1004";"380";"3 года 10 месяцев";"около 179 тысяч";"140";"38 / 12";"12267";"15661";"16523";"8323";"7505";"6740";"7584";"10050"
"1464202930.45293";"около 7 тысяч";"71";"добродушный";"1004";"380";"3 года 10 месяцев";"около 179 тысяч";"140";"38 / 12";"12261";"15661";"16528";"8407";"7572";"6801";"7624";"9825"
"1464246130.99248";"около 7 тысяч";"71";"добродушный";"1004";"380";"3 года 11 месяцев";"около 179 тысяч";"140";"38 / 12";"12266";"15661";"16532";"8308";"7504";"6720";"7563";"10214"
"1464289331.199";"около 5 тысяч";"71";"миролюбивый";"1006";"380";"3 года 11 месяцев";"около 180 тысяч";"140";"38 / 12";"12261";"15661";"16539";"8400";"7552";"6803";"7608";"9662"
