"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.might";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463858221.72233";"около 2 тысяч";"72";"добродушный";"810";"384";"";"3 года 4 месяца";"около 140 тысяч";"114";"14 / 16";"11718";"19553";"0";"8621";"0";"7497";"8655";"9688"
"1463862079.49177";"около 2 тысяч";"72";"добродушный";"810";"384";"";"3 года 4 месяца";"около 140 тысяч";"114";"14 / 16";"11720";"19553";"0";"8628";"0";"7506";"8660";"9759"
"1463905265.58849";"около 6 тысяч";"72";"миролюбивый";"812";"384";"";"3 года 4 месяца";"около 140 тысяч";"114";"14 / 16";"11712";"19553";"0";"8523";"0";"7431";"8594";"9349"
"1463948474.95319";"около 29 тысяч";"72";"миролюбивый";"814";"384";"";"3 года 4 месяца";"около 141 тысяч";"114";"14 / 16";"11689";"19553";"0";"8602";"0";"7520";"8654";"9202"
"1463991662.54885";"около 2 тысяч";"72";"миролюбивый";"815";"384";"";"3 года 4 месяца";"около 141 тысяч";"114";"14 / 16";"11614";"19553";"0";"9718";"0";"7411";"8557";"9118"
