"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854043.09684";"около 4 тысяч";"53";"нейтральный";"2";"308";"";"3 года 2 месяца";"около 73 тысяч";"118";"90 / 35";"37100";"5128";"16681";"0";"33305";"18613";"0"
"1463857896.729";"около 4 тысяч";"53";"нейтральный";"2";"308";"";"3 года 2 месяца";"около 73 тысяч";"118";"90 / 35";"37100";"5129";"16692";"0";"33334";"18628";"0"
"1463901095.9861";"около 4 тысяч";"53";"нейтральный";"2";"308";"";"3 года 2 месяца";"около 73 тысяч";"118";"90 / 35";"37100";"5132";"0";"0"
"1463944297.13469";"около 4 тысяч";"53";"нейтральный";"2";"308";"";"3 года 2 месяца";"около 73 тысяч";"118";"90 / 35";"37100";"5133";"0";"0"
"1463987494.35716";"около 4 тысяч";"53";"нейтральный";"2";"308";"";"3 года 2 месяца";"около 73 тысяч";"118";"90 / 35";"37100";"5133";"0";"0"
"1464030695.99532";"около тысячи";"53";"нейтральный";"6";"308";"";"3 года 2 месяца";"около 74 тысяч";"120";"90 / 35";"37100";"5134";"16440";"0";"33622";"18553";"0"
"1464073894.54292";"около тысячи";"53";"нейтральный";"6";"308";"";"3 года 2 месяца";"около 74 тысяч";"120";"90 / 35";"37100";"5136";"16255";"0";"33124";"18357";"0"
"1464117094.7253";"около тысячи";"53";"нейтральный";"6";"308";"";"3 года 2 месяца";"около 74 тысяч";"120";"90 / 35";"37100";"5138";"16485";"0";"33619";"18604";"0"
"1464160294.2764";"около тысячи";"53";"нейтральный";"6";"308";"";"3 года 2 месяца";"около 74 тысяч";"120";"90 / 35";"37100";"5141";"16242";"0";"33091";"18357";"0"
"1464203493.92844";"около 6 сотен";"53";"нейтральный";"9";"308";"";"3 года 2 месяца";"около 74 тысяч";"120";"90 / 35";"37100";"5143";"16351";"0";"33487";"18531";"0"
"1464246693.99696";"около 6 сотен";"53";"нейтральный";"9";"308";"";"3 года 2 месяца";"около 74 тысяч";"120";"90 / 35";"37100";"5144";"16097";"0";"32912";"18272";"0"
"1464289894.18629";"около 6 сотен";"53";"нейтральный";"9";"308";"";"3 года 2 месяца";"около 74 тысяч";"120";"90 / 35";"37100";"5144";"16320";"0";"33393";"18505";"0"
