"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.might";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854970.74771";"около 8 тысяч";"72";"недовольный";"820";"384";"27";"3 года 8 месяцев";"около 165 тысяч";"128";"25 / 27";"11845";"17363";"0";"8604";"4317";"6740";"7439";"5548"
"1463858836.07149";"около 8 тысяч";"72";"недовольный";"820";"384";"27";"3 года 8 месяцев";"около 165 тысяч";"128";"25 / 27";"11845";"17363";"0";"8611";"4317";"6747";"7443";"5570"
"1463902021.42043";"около 6 тысяч";"72";"озлобленный";"822";"384";"27";"3 года 8 месяцев";"около 165 тысяч";"128";"25 / 27";"11841";"17363";"0";"8523";"4296";"6700";"7381";"4447"
"1463945223.32726";"около 6 тысяч";"72";"озлобленный";"822";"384";"27";"3 года 8 месяцев";"около 165 тысяч";"128";"25 / 27";"11846";"17363";"0";"8604";"4322";"6754";"7433";"4608"
"1463988421.12224";"около сотни";"72";"озлобленный";"824";"384";"27";"3 года 8 месяцев";"около 165 тысяч";"128";"25 / 27";"11836";"17363";"0";"8576";"4310";"6638";"7343";"4692"
"1464031624.30729";"около 6 тысяч";"72";"озлобленный";"825";"384";"27";"3 года 8 месяцев";"около 165 тысяч";"128";"25 / 27";"11833";"17363";"0";"8675";"4339";"6682";"7398";"4426"
"1464074820.18303";"около 11 тысяч";"72";"озлобленный";"825";"384";"27";"3 года 8 месяцев";"около 165 тысяч";"128";"25 / 27";"11833";"17363";"0";"8594";"4322";"6627";"7349";"4498"
"1464118021.17252";"около 20 тысяч";"72";"озлобленный";"826";"384";"27";"3 года 8 месяцев";"около 165 тысяч";"128";"25 / 27";"11830";"17363";"0";"8671";"4342";"6674";"7360";"4483"
"1464161221.14838";"около 18 сотен";"72";"озлобленный";"827";"384";"27";"3 года 8 месяцев";"около 165 тысяч";"128";"25 / 27";"11827";"17363";"0";"8534";"4303";"6587";"7291";"4577"
"1464204420.35134";"около 8 сотен";"72";"озлобленный";"828";"384";"28";"3 года 8 месяцев";"около 165 тысяч";"128";"25 / 27";"11825";"17363";"0";"8625";"4082";"6647";"7349";"4337"
"1464247619.79837";"около 6 тысяч";"72";"озлобленный";"828";"384";"28";"3 года 8 месяцев";"около 166 тысяч";"128";"25 / 27";"11822";"17363";"0";"8514";"4047";"6551";"7295";"4240"
"1464290824.61626";"около 5 сотен";"72";"озлобленный";"830";"384";"28";"3 года 8 месяцев";"около 166 тысяч";"127";"25 / 27";"11817";"17363";"0";"8618";"4071";"6520";"7312";"4185"
