"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.might";"p.templehood";"p.gladiatorship";"p.taming";"p.alignment"
"1463855057.73525";"около 3 тысяч";"78";"нейтральный";"814";"408";"";"6 лет 3 месяца";"около 234 тысяч";"161";"90 / 48";"7342";"7201";"7020";"0";"0"
"1463858922.90596";"около 3 тысяч";"78";"нейтральный";"814";"408";"";"6 лет 3 месяца";"около 234 тысяч";"161";"90 / 48";"7343";"7201";"7020";"0";"0"
"1463902108.40499";"около 3 тысяч";"78";"нейтральный";"814";"408";"";"6 лет 3 месяца";"около 234 тысяч";"161";"90 / 48";"7344";"7201";"7019";"0";"0"
"1463945310.21728";"около 3 тысяч";"78";"нейтральный";"814";"408";"";"6 лет 3 месяца";"около 234 тысяч";"161";"90 / 48";"7351";"7201";"7023";"0";"0"
"1463988508.02547";"около 3 тысяч";"78";"нейтральный";"814";"408";"";"6 лет 4 месяца";"около 234 тысяч";"161";"90 / 48";"7353";"7201";"7024";"0";"0"
"1464031711.27677";"около 6 тысяч";"78";"нейтральный";"820";"408";"";"6 лет 4 месяца";"около 235 тысяч";"162";"90 / 48";"7297";"7201";"7027";"4220";"0";"5041";"6392";"0"
"1464074907.02845";"около 6 тысяч";"78";"нейтральный";"820";"408";"";"6 лет 4 месяца";"около 235 тысяч";"162";"90 / 48";"7301";"7201";"7026";"4195";"0";"5008";"6358";"0"
"1464118108.16227";"около 6 тысяч";"78";"нейтральный";"820";"408";"";"6 лет 4 месяца";"около 235 тысяч";"162";"90 / 48";"7307";"7201";"7025";"4222";"0";"5049";"6394";"0"
"1464161308.07421";"около 6 тысяч";"78";"нейтральный";"820";"408";"";"6 лет 4 месяца";"около 235 тысяч";"162";"90 / 48";"7310";"7201";"7030";"4194";"0";"5006";"6346";"0"
"1464204507.42338";"около 6 тысяч";"78";"нейтральный";"820";"408";"";"6 лет 4 месяца";"около 235 тысяч";"162";"90 / 48";"7315";"7201";"7031";"4213";"0";"5055";"6393";"0"
"1464247706.67301";"около 6 тысяч";"78";"нейтральный";"820";"408";"";"6 лет 4 месяца";"около 235 тысяч";"162";"90 / 48";"7318";"7201";"7033";"4194";"0";"4982";"6359";"0"
"1464290911.56846";"около 6 тысяч";"78";"нейтральный";"820";"408";"";"6 лет 4 месяца";"около 235 тысяч";"162";"90 / 48";"7322";"7201";"7036";"4236";"0";"5039";"6415";"0"
