"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854550.49987";"около тысячи";"56";"нейтральный";"7";"320";"";"4 года 7 месяцев";"около 87 тысяч";"107";"19 / 24";"37092";"0";"17063";"0";"21540";"18514";"0"
"1463858408.07619";"около тысячи";"56";"нейтральный";"7";"320";"";"4 года 7 месяцев";"около 87 тысяч";"107";"19 / 24";"37092";"0";"17076";"0";"21567";"18527";"0"
"1463901601.98438";"около тысячи";"56";"нейтральный";"7";"320";"";"4 года 7 месяцев";"около 87 тысяч";"107";"19 / 24";"37092";"0";"16871";"0";"21342";"18326";"0"
"1463944803.65061";"около тысячи";"56";"нейтральный";"7";"320";"";"4 года 7 месяцев";"около 87 тысяч";"107";"19 / 24";"37092";"0";"17098";"0";"21588";"18542";"0"
"1463988000.80022";"около 3 тысяч";"56";"нейтральный";"8";"320";"";"4 года 7 месяцев";"около 87 тысяч";"107";"19 / 24";"37092";"0";"16805";"0";"21246";"18322";"0"
"1464031204.03535";"около 5 тысяч";"56";"нейтральный";"8";"320";"";"4 года 7 месяцев";"около 87 тысяч";"107";"19 / 24";"37092";"0";"17044";"0";"21452";"18527";"0"
"1464074400.84676";"около 3 тысяч";"56";"нейтральный";"15";"320";"";"4 года 7 месяцев";"около 87 тысяч";"107";"19 / 24";"37092";"0";"16699";"0";"21171";"18325";"0"
"1464117601.62848";"около 16 сотен";"56";"нейтральный";"16";"320";"";"4 года 7 месяцев";"около 88 тысяч";"107";"19 / 24";"37092";"0";"16865";"0";"21353";"18571";"0"
"1464160800.56521";"около тысячи";"56";"нейтральный";"17";"320";"";"4 года 7 месяцев";"около 88 тысяч";"107";"19 / 24";"37092";"0";"16621";"0";"21008";"18314";"0"
"1464204000.541";"около 2 тысяч";"56";"нейтральный";"18";"320";"";"4 года 7 месяцев";"около 88 тысяч";"107";"19 / 24";"37092";"0";"16830";"0";"21271";"18561";"0"
"1464247200.19734";"около 4 тысяч";"56";"нейтральный";"20";"320";"";"4 года 7 месяцев";"около 88 тысяч";"107";"19 / 24";"37092";"0";"16578";"0";"20862";"18267";"0"
"1464290400.63982";"около 5 тысяч";"57";"нейтральный";"20";"324";"";"4 года 7 месяцев";"около 88 тысяч";"107";"19 / 24";"37092";"0";"16812";"0";"21129";"18488";"0"
