"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"age";"monsters_killed";"deaths";"arena_score";"p.might";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463856461.27696";"около 2 тысяч";"76";"нейтральный";"1007";"400";"5 лет 5 месяцев";"около 212 тысяч";"175";"64 / 56";"8472";"10852";"17710";"6463";"0";"7784";"7613";"0"
"1463860320.91433";"около 2 тысяч";"76";"нейтральный";"1007";"400";"5 лет 5 месяцев";"около 212 тысяч";"175";"64 / 56";"8472";"10852";"17710";"6466";"0";"7789";"7619";"0"
"1463903505.69185";"около 2 тысяч";"76";"нейтральный";"1007";"400";"5 лет 5 месяцев";"около 212 тысяч";"175";"64 / 56";"8475";"10852";"17710";"6406";"0";"7740";"7568";"0"
"1463946713.42862";"ни одного";"76";"нейтральный";"1007";"400";"5 лет 5 месяцев";"около 212 тысяч";"176";"64 / 56";"8470";"10852";"17721";"6462";"0";"7918";"7618";"0"
"1463989905.285";"около 5 сотен";"76";"нейтральный";"1007";"400";"5 лет 5 месяцев";"около 213 тысяч";"176";"64 / 56";"8473";"10852";"17723";"6408";"0";"7813";"7563";"0"
"1464033112.14075";"около тысячи";"76";"нейтральный";"1007";"400";"5 лет 5 месяцев";"около 213 тысяч";"176";"64 / 56";"8475";"10852";"17728";"6452";"0";"7891";"7620";"0"
"1464076307.05048";"около 2 тысяч";"76";"нейтральный";"1007";"400";"1";"5 лет 5 месяцев";"около 213 тысяч";"176";"64 / 56";"8477";"10852";"17729";"6414";"23957";"7829";"7575";"0"
"1464119505.7338";"около 5 тысяч";"76";"нейтральный";"1015";"400";"1";"5 лет 5 месяцев";"около 213 тысяч";"176";"64 / 56";"8474";"10852";"17728";"6457";"24202";"7908";"7618";"0"
"1464162705.03815";"около 6 тысяч";"76";"нейтральный";"1016";"400";"2";"5 лет 5 месяцев";"около 213 тысяч";"176";"64 / 56";"8471";"10852";"17730";"6376";"23598";"7798";"7542";"0"
"1464205910.61383";"около 8 тысяч";"76";"нейтральный";"1017";"400";"2";"5 лет 5 месяцев";"около 213 тысяч";"176";"64 / 56";"8472";"10852";"17740";"6441";"23887";"7892";"7602";"0"
"1464249104.69059";"около 6 тысяч";"76";"нейтральный";"1017";"400";"2";"5 лет 5 месяцев";"около 213 тысяч";"176";"64 / 56";"8465";"10852";"17745";"6332";"23425";"7763";"7528";"0"
"1464292310.06891";"около 12 тысяч";"76";"нейтральный";"1018";"400";"3";"5 лет 5 месяцев";"около 213 тысяч";"176";"64 / 56";"8466";"10852";"17749";"6399";"23188";"7866";"7591";"0"
