"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463856586.10077";"около 4 тысяч";"45";"чистое зло";"6";"276";"10";"7 месяцев";"около 48 тысяч";"49";"12 / 31";"37166";"0";"20674";"15063";"13351";"18274";"475"
"1463860445.55246";"около 3 тысяч";"45";"чистое зло";"6";"276";"10";"7 месяцев";"около 48 тысяч";"49";"12 / 31";"37166";"0";"20697";"15078";"13365";"18279";"521"
"1463903630.2948";"около 10 тысяч";"45";"чистое зло";"10";"276";"10";"7 месяцев";"около 48 тысяч";"48";"12 / 31";"37166";"0";"20445";"14898";"12432";"18061";"439"
"1463946838.1002";"около 4 тысяч";"45";"чистое зло";"11";"276";"10";"7 месяцев";"около 48 тысяч";"48";"12 / 31";"37166";"0";"20704";"15008";"12456";"18258";"355"
"1463990030.02044";"около 5 тысяч";"45";"чистое зло";"12";"276";"10";"7 месяцев";"около 49 тысяч";"48";"12 / 31";"37166";"0";"20445";"14875";"12193";"18026";"288"
"1464033236.97434";"около 3 тысяч";"45";"чистое зло";"12";"276";"10";"7 месяцев";"около 49 тысяч";"48";"12 / 31";"37166";"0";"20548";"15003";"12236";"18215";"158"
"1464076431.78257";"около 6 тысяч";"45";"чистое зло";"13";"276";"10";"7 месяцев";"около 49 тысяч";"48";"12 / 31";"37166";"0";"20248";"14866";"12058";"18010";"215"
"1464119630.47336";"около 6 тысяч";"45";"чистое зло";"14";"276";"10";"7 месяцев";"около 49 тысяч";"48";"12 / 31";"37166";"0";"20426";"14964";"12132";"18196";"231"
"1464162829.76621";"около 5 тысяч";"45";"чистое зло";"14";"276";"10";"7 месяцев";"около 49 тысяч";"48";"12 / 31";"37166";"0";"20026";"14755";"11898";"17941";"84"
"1464206035.2453";"около 9 тысяч";"45";"чистое зло!";"15";"276";"10";"7 месяцев";"около 49 тысяч";"48";"12 / 31";"37166";"0";"20423";"14910";"11956";"18129";"14"
"1464249229.33501";"около 6 тысяч";"45";"чистое зло!";"16";"276";"11";"7 месяцев";"около 49 тысяч";"48";"12 / 31";"37166";"0";"20055";"13835";"11693";"17794";"17"
"1464292434.76791";"около 2 тысяч";"45";"чистое зло!";"17";"276";"11";"7 месяцев";"около 49 тысяч";"48";"12 / 31";"37166";"0";"20212";"13908";"11755";"18018";"22"
