"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855267.76515";"около 4 тысяч";"54";"злобный";"5";"312";"";"1 год 8 месяцев";"около 77 тысяч";"131";"0 / 2";"37169";"0";"17393";"0";"35180";"18554";"1810"
"1463859132.70975";"около 4 тысяч";"54";"злобный";"5";"312";"";"1 год 8 месяцев";"около 77 тысяч";"131";"0 / 2";"37169";"0";"17411";"0";"35217";"18567";"1840"
"1463902318.16696";"около 4 тысяч";"54";"злобный";"5";"312";"";"1 год 8 месяцев";"около 77 тысяч";"131";"0 / 2";"37169";"0";"17213";"0";"34626";"18366";"2011"
"1463945519.98632";"около 4 тысяч";"54";"агрессивный";"5";"312";"";"1 год 8 месяцев";"около 77 тысяч";"131";"0 / 2";"37169";"0";"17424";"0";"35162";"18589";"2260"
"1463988717.88595";"около 4 тысяч";"54";"агрессивный";"5";"312";"";"1 год 8 месяцев";"около 77 тысяч";"131";"0 / 2";"37169";"0";"17198";"0";"34632";"18383";"2417"
"1464031921.42039";"ни одного";"54";"агрессивный";"7";"312";"";"1 год 8 месяцев";"около 77 тысяч";"132";"0 / 2";"37169";"0";"17338";"0";"35256";"18542";"2339"
"1464075116.73453";"ни одного";"54";"агрессивный";"7";"312";"";"1 год 8 месяцев";"около 77 тысяч";"132";"0 / 2";"37169";"0";"17132";"0";"34692";"18346";"2490"
"1464118318.27329";"около 6 тысяч";"54";"агрессивный";"9";"312";"";"1 год 8 месяцев";"около 77 тысяч";"132";"0 / 2";"37169";"0";"17324";"0";"35181";"18585";"2716"
"1464161517.96323";"около 7 тысяч";"54";"агрессивный";"9";"312";"";"1 год 8 месяцев";"около 77 тысяч";"132";"0 / 2";"37169";"0";"17076";"0";"34550";"18321";"2506"
"1464204717.163";"около 7 тысяч";"54";"агрессивный";"9";"312";"";"1 год 8 месяцев";"около 77 тысяч";"132";"0 / 2";"37169";"0";"17318";"0";"35127";"18573";"2690"
"1464247916.43893";"около 3 тысяч";"54";"агрессивный";"10";"312";"";"1 год 8 месяцев";"около 78 тысяч";"132";"0 / 2";"37169";"0";"17060";"0";"34512";"18305";"2825"
"1464291121.69976";"около 8 тысяч";"54";"злобный";"11";"312";"";"1 год 8 месяцев";"около 78 тысяч";"132";"0 / 2";"37169";"0";"17251";"0";"34887";"18486";"2401"
