"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855252.41174";"около 3 сотен";"54";"добродетельный";"9";"312";"5";"3 года 1 месяц";"около 76 тысяч";"106";"12 / 13";"37197";"0";"17437";"21212";"27129";"18237";"3411"
"1463859117.35056";"около 5 сотен";"54";"добродетельный";"9";"312";"5";"3 года 1 месяц";"около 76 тысяч";"106";"12 / 13";"37197";"0";"17432";"21237";"27107";"18230";"3516"
"1463902302.77992";"около 7 тысяч";"54";"миролюбивый";"10";"312";"5";"3 года 1 месяц";"около 76 тысяч";"106";"12 / 13";"37197";"0";"17230";"20921";"26744";"18034";"3987"
"1463945504.65";"около 3 тысяч";"54";"миролюбивый";"12";"312";"5";"3 года 1 месяц";"около 77 тысяч";"107";"12 / 13";"37197";"0";"17478";"21143";"27452";"18250";"4711"
"1463988702.5659";"около 4 тысяч";"54";"миролюбивый";"12";"312";"5";"3 года 1 месяц";"около 77 тысяч";"107";"12 / 13";"37197";"0";"17225";"20860";"27060";"18027";"5219"
"1464031906.06802";"около 4 тысяч";"54";"миролюбивый";"14";"312";"5";"3 года 1 месяц";"около 77 тысяч";"107";"12 / 13";"37197";"0";"17499";"21041";"27338";"18227";"5270"
"1464075101.42168";"около тысячи";"54";"миролюбивый";"14";"312";"5";"3 года 1 месяц";"около 77 тысяч";"107";"12 / 13";"37197";"0";"17158";"20712";"26959";"18002";"6626"
"1464118302.91856";"около 5 тысяч";"54";"миролюбивый";"14";"312";"6";"3 года 1 месяц";"около 77 тысяч";"107";"12 / 13";"37197";"0";"17319";"20061";"27262";"18236";"6429"
"1464161502.64039";"около 5 тысяч";"54";"миролюбивый";"14";"312";"6";"3 года 1 месяц";"около 77 тысяч";"107";"12 / 13";"37197";"0";"17045";"19763";"26818";"17980";"6004"
"1464204701.83829";"около 3 тысяч";"54";"миролюбивый";"14";"312";"6";"3 года 1 месяц";"около 77 тысяч";"107";"12 / 13";"37197";"0";"17358";"20000";"27175";"18202";"6638"
"1464247901.12399";"около 3 тысяч";"54";"миролюбивый";"14";"312";"6";"3 года 1 месяц";"около 77 тысяч";"107";"12 / 13";"37197";"0";"17103";"19744";"26783";"17944";"7049"
"1464291106.36215";"около 3 тысяч";"54";"миролюбивый";"14";"312";"6";"3 года 1 месяц";"около 77 тысяч";"107";"12 / 13";"37197";"0";"17345";"19899";"27131";"18172";"7632"
