"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855498.24738";"около 4 тысяч";"40";"нейтральный";"3";"256";"3";"5 месяцев";"около 33 тысяч";"33";"77 / 32";"37289";"7036";"21880";"23033";"12238";"18582";"0"
"1463859362.81226";"около 3 тысяч";"40";"нейтральный";"3";"256";"3";"5 месяцев";"около 33 тысяч";"33";"77 / 32";"37289";"7036";"21902";"23057";"12253";"18585";"0"
"1463902548.25962";"около 5 тысяч";"40";"нейтральный";"4";"256";"4";"5 месяцев";"около 34 тысяч";"33";"77 / 32";"37290";"7035";"21513";"22005";"12064";"18364";"0"
"1463945755.69118";"около 19 сотен";"40";"нейтральный";"5";"256";"4";"5 месяцев";"около 34 тысяч";"34";"77 / 32";"37291";"7041";"21800";"22269";"13078";"18572";"0"
"1463988948.05248";"около 12 тысяч";"40";"беззлобный";"7";"256";"4";"5 месяцев";"около 34 тысяч";"34";"77 / 32";"37291";"7041";"21482";"21971";"12846";"18367";"17485"
"1464032152.08054";"около 3 тысяч";"40";"беззлобный";"7";"256";"4";"5 месяцев";"около 34 тысяч";"34";"77 / 32";"37291";"7044";"21771";"22191";"12856";"18499";"18034"
"1464075346.73106";"около 5 тысяч";"40";"беззлобный";"7";"256";"5";"5 месяцев";"около 34 тысяч";"34";"77 / 32";"37291";"7043";"21437";"21014";"12716";"18293";"15285"
"1464118548.3998";"около 19 тысяч";"41";"миролюбивый";"8";"260";"5";"5 месяцев";"около 34 тысяч";"33";"77 / 32";"37291";"7041";"21616";"21262";"11715";"18523";"8728"
"1464161747.99693";"около 4 тысяч";"41";"миролюбивый";"9";"260";"5";"5 месяцев";"около 34 тысяч";"33";"77 / 32";"37291";"7046";"21188";"20930";"11487";"18263";"9116"
"1464204947.30478";"около 4 тысяч";"41";"миролюбивый";"14";"260";"5";"5 месяцев";"около 34 тысяч";"33";"77 / 32";"37291";"7049";"21525";"21209";"11552";"18516";"9486"
"1464248146.93534";"около 3 тысяч";"41";"миролюбивый";"14";"260";"6";"5 месяцев";"около 34 тысяч";"33";"77 / 32";"37291";"7050";"21151";"19839";"11284";"18232";"9290"
"1464291352.06048";"около 7 тысяч";"41";"миролюбивый";"14";"260";"6";"5 месяцев";"около 34 тысяч";"33";"77 / 32";"37291";"7052";"21394";"20037";"11353";"18459";"8774"
