"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.might";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463853996.8541";"около 2 тысяч";"65";"нейтральный";"803";"356";"";"3 года 11 месяцев";"около 109 тысяч";"130";"143 / 171";"18600";"26612";"6654";"10044";"0";"20477";"8545";"0"
"1463857850.28051";"около 2 тысяч";"65";"нейтральный";"803";"356";"";"3 года 11 месяцев";"около 109 тысяч";"130";"143 / 171";"18600";"26612";"6654";"10052";"0";"20499";"8552";"0"
"1463901049.8785";"около 2 тысяч";"65";"нейтральный";"804";"356";"";"3 года 11 месяцев";"около 109 тысяч";"130";"143 / 171";"18589";"26612";"6655";"9942";"0";"20215";"8496";"0"
"1463944251.06493";"около 4 сотен";"65";"нейтральный";"806";"356";"3 года 11 месяцев";"около 109 тысяч";"130";"143 / 171";"18573";"26612";"6659";"9969";"0";"20362";"8557";"0"
"1463987448.26687";"около 4 сотен";"65";"нейтральный";"806";"356";"3 года 11 месяцев";"около 109 тысяч";"130";"143 / 171";"18581";"26612";"6659";"9842";"0";"20155";"8486";"0"
"1464030649.85577";"ни одного";"65";"нейтральный";"808";"356";"3 года 11 месяцев";"около 109 тысяч";"131";"143 / 171";"18574";"26612";"6659";"9966";"0";"20713";"8547";"0"
"1464073848.49408";"ни одного";"65";"нейтральный";"808";"356";"3 года 11 месяцев";"около 109 тысяч";"131";"143 / 171";"18578";"26612";"6662";"9884";"0";"20490";"8497";"0"
"1464117048.66025";"ни одного";"65";"нейтральный";"808";"356";"3 года 11 месяцев";"около 109 тысяч";"131";"143 / 171";"18587";"26612";"6663";"9997";"0";"20718";"8550";"0"
"1464160248.17341";"около 4 тысяч";"65";"нейтральный";"811";"356";"3 года 11 месяцев";"около 109 тысяч";"131";"143 / 171";"18549";"26612";"6664";"9884";"0";"20354";"8456";"0"
"1464203447.86057";"около 4 тысяч";"65";"нейтральный";"811";"356";"3 года 11 месяцев";"около 109 тысяч";"131";"143 / 171";"18553";"26612";"6665";"9990";"0";"20595";"8521";"0"
"1464246647.96385";"около 5 тысяч";"65";"нейтральный";"812";"356";"3 года 11 месяцев";"около 109 тысяч";"131";"143 / 171";"18540";"26612";"6665";"9860";"0";"20238";"8428";"0"
"1464289848.07058";"около 23 тысяч";"65";"нейтральный";"813";"356";"3 года 11 месяцев";"около 109 тысяч";"131";"143 / 171";"18533";"26612";"6667";"9978";"0";"20437";"8504";"0"
