"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463856931.70085";"около 7 тысяч";"49";"нейтральный";"13";"292";"10";"1 год 2 месяца";"около 57 тысяч";"101";"9 / 28";"37012";"0";"18349";"14924";"36348";"18358";"0"
"1463860790.83305";"около 6 тысяч";"49";"нейтральный";"13";"292";"10";"1 год 2 месяца";"около 57 тысяч";"101";"9 / 28";"37012";"0";"18364";"14938";"36400";"18372";"0"
"1463903975.2891";"около 4 тысяч";"49";"нейтральный";"14";"292";"10";"1 год 2 месяца";"около 57 тысяч";"101";"9 / 28";"37012";"0";"18141";"14759";"35804";"18148";"0"
"1463947183.4747";"около 3 тысяч";"49";"нейтральный";"15";"292";"10";"1 год 2 месяца";"около 57 тысяч";"101";"9 / 28";"37012";"0";"18276";"14867";"36328";"18369";"0"
"1463990376.31215";"около 18 тысяч";"49";"нейтральный";"18";"292";"10";"1 год 2 месяца";"около 57 тысяч";"101";"9 / 28";"37012";"0";"18055";"14727";"35682";"18119";"0"
"1464033582.92056";"около 9 сотен";"49";"нейтральный";"20";"292";"10";"1 год 2 месяца";"около 57 тысяч";"102";"9 / 28";"37012";"0";"18262";"14842";"36501";"18343";"0"
"1464076777.00684";"около 4 тысяч";"49";"нейтральный";"20";"292";"10";"1 год 2 месяца";"около 57 тысяч";"102";"9 / 28";"37012";"0";"18046";"14703";"35835";"18121";"0"
"1464119975.96441";"около 9 тысяч";"49";"нейтральный";"22";"292";"10";"1 год 2 месяца";"около 57 тысяч";"102";"9 / 28";"37012";"0";"18311";"14795";"36414";"18353";"0"
"1464163174.95839";"около 3 тысяч";"49";"нейтральный";"23";"292";"10";"1 год 2 месяца";"около 57 тысяч";"102";"9 / 28";"37012";"0";"18056";"14590";"35757";"18093";"0"
"1464206380.6928";"около 5 тысяч";"49";"нейтральный";"24";"292";"10";"1 год 2 месяца";"около 57 тысяч";"102";"9 / 28";"37012";"0";"18289";"14744";"36341";"18300";"0"
"1464249574.70741";"около 4 тысяч";"49";"нейтральный";"24";"292";"10";"1 год 2 месяца";"около 58 тысяч";"102";"9 / 28";"37012";"0";"18032";"14551";"35631";"18016";"0"
"1464292787.02883";"около 2 тысяч";"49";"нейтральный";"25";"292";"10";"1 год 2 месяца";"около 58 тысяч";"102";"9 / 28";"37012";"0";"18272";"14629";"36117";"18209";"0"
