"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463857244.21563";"около 17 сотен";"42";"миролюбивый";"5";"264";"19";"7 месяцев";"около 40 тысяч";"38";"28 / 20";"37176";"0";"21882";"7657";"11150";"18439";"5342"
"1463861102.25681";"около 3 тысяч";"42";"миролюбивый";"5";"264";"19";"7 месяцев";"около 40 тысяч";"38";"28 / 20";"37176";"0";"21935";"7667";"11176";"18472";"4892"
"1463904285.8924";"около 6 тысяч";"42";"миролюбивый";"5";"264";"20";"7 месяцев";"около 40 тысяч";"38";"28 / 20";"37176";"0";"21534";"7234";"11025";"18258";"4097"
"1463947494.90543";"около 14 тысяч";"42";"добродетельный";"7";"264";"20";"7 месяцев";"около 40 тысяч";"38";"28 / 20";"37176";"0";"21827";"7274";"11040";"18395";"1973"
"1463990687.27681";"около 9 тысяч";"43";"добродетельный";"7";"268";"20";"7 месяцев";"около 40 тысяч";"38";"28 / 20";"37176";"0";"21427";"7234";"10806";"18075";"1518"
"1464033895.75531";"около 8 сотен";"43";"добродетельный";"7";"268";"20";"7 месяцев";"около 40 тысяч";"38";"28 / 20";"37176";"0";"21495";"7273";"10833";"18303";"1845"
"1464077088.01403";"около 4 тысяч";"43";"добродетельный";"7";"268";"20";"7 месяцев";"около 40 тысяч";"38";"28 / 20";"37176";"0";"21177";"7234";"10668";"18079";"1739"
"1464120287.70428";"около 16 тысяч";"43";"добродетельный";"13";"268";"20";"7 месяцев";"около 40 тысяч";"38";"28 / 20";"37176";"0";"21467";"7276";"10753";"18205";"1207"
"1464163485.5342";"около 10 тысяч";"43";"добродетельный";"14";"268";"20";"7 месяцев";"около 41 тысяч";"38";"28 / 20";"37176";"0";"21162";"7204";"10525";"17973";"1059"
"1464206692.46054";"около 7 тысяч";"43";"добродетельный";"15";"268";"20";"7 месяцев";"около 41 тысяч";"38";"28 / 20";"37176";"0";"21447";"7269";"10573";"18161";"1093"
"1464249885.81417";"около 2 тысяч";"43";"абсолютное добро";"15";"268";"20";"7 месяцев";"около 41 тысяч";"37";"28 / 20";"37176";"0";"21211";"7193";"9656";"17873";"1166"
"1464293099.09822";"около тысячи";"43";"абсолютное добро";"16";"268";"20";"7 месяцев";"около 41 тысяч";"38";"28 / 20";"37176";"0";"21389";"7233";"10435";"18092";"1372"
