"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463856616.8054";"ни одного";"52";"нейтральный";"5";"304";"";"1 год 6 месяцев";"около 68 тысяч";"110";"0 / 0";"37183";"0";"17847";"0";"33540";"18542";"0"
"1463860476.22048";"ни одного";"52";"нейтральный";"5";"304";"";"1 год 6 месяцев";"около 68 тысяч";"110";"0 / 0";"37183";"0";"17864";"0";"33572";"18557";"0"
"1463903660.92238";"ни одного";"52";"нейтральный";"5";"304";"";"1 год 6 месяцев";"около 68 тысяч";"110";"0 / 0";"37183";"0";"17658";"0";"33006";"18348";"0"
"1463946868.73831";"ни одного";"52";"нейтральный";"5";"304";"";"1 год 6 месяцев";"около 68 тысяч";"110";"0 / 0";"37183";"0";"17877";"0";"33462";"18573";"0"
"1463990060.67608";"ни одного";"52";"нейтральный";"5";"304";"";"1 год 6 месяцев";"около 68 тысяч";"110";"0 / 0";"37183";"0";"17658";"0";"32990";"18368";"0"
"1464033267.64545";"около 7 тысяч";"52";"нейтральный";"9";"304";"";"1 год 6 месяцев";"около 68 тысяч";"110";"0 / 0";"37183";"0";"17965";"0";"33374";"18594";"0"
"1464076462.46309";"около 7 тысяч";"52";"нейтральный";"9";"304";"";"1 год 6 месяцев";"около 68 тысяч";"110";"0 / 0";"37183";"0";"17759";"0";"32875";"18395";"0"
"1464119661.17829";"ни одного";"52";"нейтральный";"11";"304";"";"1 год 6 месяцев";"около 68 тысяч";"111";"0 / 0";"37183";"0";"18042";"0";"33686";"18618";"0"
"1464162860.40881";"ни одного";"52";"нейтральный";"11";"304";"";"1 год 6 месяцев";"около 68 тысяч";"111";"0 / 0";"37183";"0";"17772";"0";"33159";"18373";"0"
"1464206065.87139";"около сотни";"52";"нейтральный";"11";"304";"";"1 год 6 месяцев";"около 68 тысяч";"111";"0 / 0";"37183";"0";"18013";"0";"33606";"18625";"0"
"1464249260.01138";"около сотни";"52";"нейтральный";"11";"304";"";"1 год 6 месяцев";"около 68 тысяч";"111";"0 / 0";"37183";"0";"17748";"0";"33046";"18353";"0"
"1464292465.41752";"около 2 тысяч";"52";"нейтральный";"13";"304";"";"1 год 6 месяцев";"около 68 тысяч";"111";"0 / 0";"37183";"0";"17865";"0";"33448";"18530";"0"
