"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854842.79181";"около 4 тысяч";"49";"миролюбивый";"10";"292";"17";"10 месяцев";"около 58 тысяч";"49";"34 / 36";"37105";"0";"18556";"8970";"8040";"18383";"4750"
"1463858708.32608";"около 6 тысяч";"49";"миролюбивый";"10";"292";"17";"10 месяцев";"около 58 тысяч";"49";"34 / 36";"37105";"0";"18575";"8975";"8045";"18397";"4836"
"1463901893.59506";"около 2 тысяч";"49";"миролюбивый";"10";"292";"17";"10 месяцев";"около 59 тысяч";"49";"34 / 36";"37105";"0";"18371";"8920";"7941";"18161";"5309"
"1463945095.44994";"около 4 тысяч";"49";"миролюбивый";"10";"292";"17";"10 месяцев";"около 59 тысяч";"49";"34 / 36";"37105";"0";"18579";"8964";"7986";"18344";"5983"
"1463988293.33745";"около 5 тысяч";"49";"миролюбивый";"10";"292";"17";"10 месяцев";"около 59 тысяч";"49";"34 / 36";"37105";"0";"18350";"8929";"7850";"18109";"6437"
"1464031496.26935";"около 4 тысяч";"49";"миролюбивый";"11";"292";"17";"10 месяцев";"около 59 тысяч";"49";"34 / 36";"37105";"0";"18590";"8968";"7914";"18311";"6229"
"1464074692.33764";"около 3 сотен";"49";"миролюбивый";"12";"292";"17";"10 месяцев";"около 59 тысяч";"50";"34 / 36";"37105";"0";"18381";"8903";"8213";"18101";"6368"
"1464117893.30889";"около 8 тысяч";"49";"миролюбивый";"12";"292";"17";"10 месяцев";"около 59 тысяч";"50";"34 / 36";"37105";"0";"18688";"8947";"8259";"18346";"6487"
"1464161093.39774";"около 16 тысяч";"49";"миролюбивый";"14";"292";"17";"10 месяцев";"около 59 тысяч";"50";"34 / 36";"37105";"0";"18371";"8853";"8117";"18079";"5149"
"1464204292.56423";"около 9 тысяч";"49";"миролюбивый";"18";"292";"17";"10 месяцев";"около 59 тысяч";"50";"34 / 36";"37105";"0";"18616";"8912";"8177";"18288";"5214"
"1464247491.97509";"около 3 тысяч";"49";"миролюбивый";"19";"292";"17";"10 месяцев";"около 59 тысяч";"50";"34 / 36";"37105";"0";"18348";"8817";"8028";"18017";"5345"
"1464290696.7005";"около 4 тысяч";"49";"миролюбивый";"20";"292";"17";"10 месяцев";"около 59 тысяч";"50";"34 / 36";"37105";"0";"18593";"8876";"8102";"18231";"5626"
