"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"p.gladiatorship";"p.taming";"p.alignment"
"1463856248.26354";"около 6 тысяч";"71";"агрессивный";"1007";"380";"19";"0";"0";"0"
"1463860112.19608";"около 6 тысяч";"71";"агрессивный";"1007";"380";"19";"0";"0";"0"
"1463903297.99894";"около 10 тысяч";"71";"агрессивный";"1008";"380";"20";"0";"0";"0"
"1463946505.31566";"около 10 тысяч";"71";"агрессивный";"1008";"380";"20";"0";"0";"0"
"1463989697.46103";"около 8 тысяч";"71";"агрессивный";"1015";"380";"20";"0";"0";"0"
"1464032902.68586";"около 9 тысяч";"71";"агрессивный";"1015";"380";"20";"0";"0";"0"
"1464076099.15838";"около 16 тысяч";"71";"агрессивный";"1016";"380";"20";"0";"0";"0"
"1464119297.91213";"около 2 тысяч";"71";"агрессивный";"1016";"380";"20";"0";"0";"0"
"1464162497.1968";"около 7 тысяч";"71";"агрессивный";"1018";"380";"20";"0";"0";"0"
"1464205701.71208";"около 5 тысяч";"72";"агрессивный";"1018";"384";"20";"0";"0";"0"
"1464248896.55649";"около 6 тысяч";"72";"злобный";"1018";"384";"20";"0";"0";"0"
"1464292101.79896";"около 6 тысяч";"72";"злобный";"1018";"384";"20";"0";"0";"0"
