"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854858.17577";"около 3 тысяч";"50";"нейтральный";"10";"296";"13";"1 год";"около 62 тысяч";"69";"12 / 10";"36803";"0";"18041";"11268";"16959";"18214";"0"
"1463858723.6941";"около 3 тысяч";"50";"нейтральный";"10";"296";"13";"1 год";"около 62 тысяч";"69";"12 / 10";"36803";"0";"18057";"11277";"16979";"18228";"0"
"1463901908.91843";"около 3 тысяч";"50";"нейтральный";"10";"296";"13";"1 год";"около 62 тысяч";"69";"12 / 10";"36803";"0";"17837";"11196";"16803";"18032";"0"
"1463945110.80622";"около 3 тысяч";"50";"нейтральный";"10";"296";"13";"1 год";"около 62 тысяч";"69";"12 / 10";"36803";"0";"18061";"11283";"16982";"18247";"0"
"1463988308.66486";"около 3 тысяч";"50";"нейтральный";"10";"296";"13";"1 год";"около 62 тысяч";"69";"12 / 10";"36803";"0";"17850";"11233";"16824";"18045";"0"
"1464031511.63426";"около 3 тысяч";"50";"нейтральный";"10";"296";"13";"1 год";"около 62 тысяч";"69";"12 / 10";"36803";"0";"18069";"11303";"16961";"18263";"0"
"1464074707.65387";"около 3 тысяч";"50";"нейтральный";"10";"296";"13";"1 год";"около 62 тысяч";"69";"12 / 10";"36803";"0";"0";"0"
"1464117908.6421";"около 3 тысяч";"50";"нейтральный";"10";"296";"13";"1 год";"около 62 тысяч";"69";"12 / 10";"36803";"0";"0";"0"
"1464161108.7302";"около 4 тысяч";"50";"нейтральный";"18";"296";"14";"1 год";"около 63 тысяч";"70";"12 / 10";"36803";"0";"17710";"10471";"16865";"17925";"0"
"1464204307.89053";"около 8 тысяч";"50";"нейтральный";"18";"296";"14";"1 год";"около 63 тысяч";"70";"12 / 10";"36803";"0";"17946";"10562";"17002";"18138";"0"
"1464247507.32581";"около 8 тысяч";"50";"нейтральный";"18";"296";"14";"1 год";"около 63 тысяч";"70";"12 / 10";"36803";"0";"17687";"10477";"16774";"17881";"0"
"1464290712.07347";"около 8 тысяч";"50";"нейтральный";"18";"296";"14";"1 год";"около 63 тысяч";"70";"12 / 10";"36803";"0";"17930";"10547";"16973";"18104";"0"
