"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463856741.66005";"около 8 тысяч";"53";"миролюбивый";"16";"308";"";"3 года 4 месяца";"около 74 тысяч";"62";"19 / 15";"36912";"0";"17447";"0";"8107";"18323";"7812"
"1463860600.86687";"около 8 тысяч";"53";"миролюбивый";"16";"308";"";"3 года 4 месяца";"около 74 тысяч";"62";"19 / 15";"36912";"0";"17465";"0";"8113";"18339";"7887"
"1463903785.52578";"около 8 тысяч";"53";"миролюбивый";"16";"308";"";"3 года 4 месяца";"около 74 тысяч";"62";"19 / 15";"36912";"0";"17258";"0";"8052";"18142";"8318"
"1463946993.36334";"около 4 тысяч";"53";"миролюбивый";"17";"308";"";"3 года 4 месяца";"около 74 тысяч";"62";"19 / 15";"36912";"0";"17463";"0";"8081";"18304";"7613"
"1463990185.38858";"около 4 тысяч";"53";"миролюбивый";"17";"308";"";"3 года 4 месяца";"около 74 тысяч";"62";"19 / 15";"36912";"0";"17245";"0";"7985";"18103";"8089"
"1464033392.56843";"около 4 тысяч";"53";"миролюбивый";"17";"308";"";"3 года 4 месяца";"около 74 тысяч";"62";"19 / 15";"36912";"0";"17462";"0";"8048";"18325";"8761"
"1464076587.08908";"около 4 тысяч";"53";"миролюбивый";"17";"308";"";"3 года 4 месяца";"около 74 тысяч";"62";"19 / 15";"36912";"0";"17270";"0";"7987";"18134";"9198"
"1464119785.87743";"около 4 тысяч";"53";"добродушный";"17";"308";"";"3 года 4 месяца";"около 74 тысяч";"62";"19 / 15";"36912";"0";"17523";"0";"8084";"18383";"9808"
"1464162985.06296";"около 4 тысяч";"53";"добродушный";"17";"308";"";"3 года 4 месяца";"около 74 тысяч";"62";"19 / 15";"36912";"0";"17267";"0";"7977";"18143";"10231"
"1464206190.65318";"около 2 тысяч";"53";"миролюбивый";"18";"308";"";"3 года 4 месяца";"около 74 тысяч";"63";"19 / 15";"36912";"0";"17504";"0";"8335";"18364";"8923"
"1464249384.77326";"около 3 сотен";"53";"миролюбивый";"18";"308";"";"3 года 4 месяца";"около 74 тысяч";"64";"19 / 15";"36912";"0";"17251";"0";"8555";"18101";"9020"
"1464292590.14618";"около 4 тысяч";"53";"миролюбивый";"18";"308";"";"3 года 4 месяца";"около 74 тысяч";"64";"19 / 15";"36912";"0";"17427";"0";"8660";"18332";"9592"
