"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463853604.06547";"около сотни";"53";"миролюбивый";"13";"308";"";"1 год 10 месяцев";"около 73 тысяч";"116";"2 / 1";"36894";"0";"17982";"0";"32929";"18334";"7236"
"1463857461.40808";"около 3 сотен";"53";"миролюбивый";"13";"308";"";"1 год 10 месяцев";"около 73 тысяч";"116";"2 / 1";"36894";"0";"18016";"0";"32944";"18364";"5704"
"1463900659.19752";"около 4 тысяч";"53";"миролюбивый";"14";"308";"";"1 год 10 месяцев";"около 73 тысяч";"116";"2 / 1";"36894";"0";"17799";"0";"32408";"18158";"5292"
"1463943862.1099";"около 4 тысяч";"53";"добродетельный";"21";"308";"";"1 год 10 месяцев";"около 73 тысяч";"116";"2 / 1";"36894";"0";"17901";"0";"32814";"18379";"2560"
"1463987059.38174";"около 7 тысяч";"53";"добродетельный";"21";"308";"";"1 год 10 месяцев";"около 73 тысяч";"116";"2 / 1";"36894";"0";"17685";"0";"32291";"18184";"3077"
"1464030259.41792";"около тысячи";"53";"добродетельный";"22";"308";"";"1 год 10 месяцев";"около 73 тысяч";"116";"2 / 1";"36894";"0";"17639";"0";"32675";"18367";"3195"
"1464073459.56647";"около 3 тысяч";"53";"миролюбивый";"22";"308";"";"1 год 10 месяцев";"около 73 тысяч";"116";"2 / 1";"36894";"0";"17440";"0";"32215";"18169";"3688"
"1464116659.48749";"ни одного";"53";"миролюбивый";"23";"308";"1 год 10 месяцев";"около 73 тысяч";"117";"2 / 1";"36894";"0";"17741";"0";"32602";"18358";"3717"
"1464159859.18507";"около 4 тысяч";"53";"добродетельный";"23";"308";"1 год 10 месяцев";"около 73 тысяч";"117";"2 / 1";"36894";"0";"17453";"0";"32379";"18113";"2593"
"1464203058.50047";"около 2 тысяч";"53";"добродетельный";"24";"308";"1 год 10 месяцев";"около 73 тысяч";"117";"2 / 1";"36894";"0";"17644";"0";"32828";"18337";"2292"
"1464246259.04407";"около 2 тысяч";"53";"добродетельный";"24";"308";"1 год 10 месяцев";"около 73 тысяч";"117";"2 / 1";"36894";"0";"17326";"0";"32277";"18075";"2422"
"1464289459.14734";"около 4 тысяч";"53";"добродетельный";"25";"308";"1";"1 год 10 месяцев";"около 73 тысяч";"117";"2 / 1";"36894";"0";"17555";"24330";"32659";"18283";"3048"
