"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.might";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463853768.88788";"около 3 тысяч";"76";"беззлобный";"1008";"400";"";"5 лет 10 месяцев";"около 215 тысяч";"153";"40 / 19";"8869";"12235";"21366";"6910";"0";"5438";"7263";"15704"
"1463857625.07253";"около 3 тысяч";"76";"беззлобный";"1008";"400";"";"5 лет 10 месяцев";"около 215 тысяч";"153";"40 / 19";"8870";"12235";"21369";"6917";"0";"5442";"7270";"15846"
"1463900822.77822";"около 3 тысяч";"76";"беззлобный";"1008";"400";"";"5 лет 10 месяцев";"около 215 тысяч";"153";"40 / 19";"8871";"12235";"21371";"6856";"0";"5408";"7220";"16136"
"1463944025.83475";"около 3 тысяч";"76";"беззлобный";"1008";"400";"";"5 лет 10 месяцев";"около 215 тысяч";"153";"40 / 19";"8872";"12235";"21376";"6911";"0";"5451";"7264";"16634"
"1463987223.09671";"около 3 тысяч";"76";"беззлобный";"1008";"400";"";"5 лет 10 месяцев";"около 215 тысяч";"153";"40 / 19";"8877";"12235";"21381";"0";"0"
"1464030424.36005";"около 3 тысяч";"76";"беззлобный";"1008";"400";"";"5 лет 10 месяцев";"около 215 тысяч";"153";"40 / 19";"8882";"12235";"21385";"0";"0"
"1464073623.31064";"около 3 тысяч";"76";"беззлобный";"1008";"400";"";"5 лет 10 месяцев";"около 215 тысяч";"153";"40 / 19";"8887";"12235";"21389";"0";"0"
"1464116823.31278";"около 3 тысяч";"76";"беззлобный";"1008";"400";"";"5 лет 10 месяцев";"около 215 тысяч";"153";"40 / 19";"8890";"12235";"21390";"0";"0"
"1464160022.93587";"около 3 тысяч";"76";"беззлобный";"1008";"400";"";"5 лет 10 месяцев";"около 215 тысяч";"153";"40 / 19";"8891";"12235";"21391";"0";"0"
"1464203222.08266";"около 3 тысяч";"76";"нейтральный";"1008";"400";"";"5 лет 10 месяцев";"около 215 тысяч";"153";"40 / 19";"8894";"12235";"21398";"0";"0"
"1464246422.69695";"около 3 тысяч";"76";"нейтральный";"1008";"400";"";"5 лет 10 месяцев";"около 215 тысяч";"153";"40 / 19";"8896";"12235";"21398";"0";"0"
"1464289622.77027";"около 4 сотен";"76";"добродушный";"1016";"400";"";"5 лет 10 месяцев";"около 216 тысяч";"155";"40 / 19";"8842";"12235";"21406";"6875";"0";"5547";"7238";"15137"
