"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854406.95419";"около 8 тысяч";"48";"добродушный";"8";"288";"5";"1 год 1 месяц";"около 55 тысяч";"71";"9 / 7";"37179";"0";"19022";"20733";"23424";"18442";"11652"
"1463858263.40848";"около 10 тысяч";"48";"добродушный";"8";"288";"5";"1 год 1 месяц";"около 55 тысяч";"71";"9 / 7";"37179";"0";"19044";"20752";"23443";"18456";"11741"
"1463901458.89608";"около 18 сотен";"48";"добродушный";"8";"288";"5";"1 год 1 месяц";"около 55 тысяч";"71";"9 / 7";"37179";"0";"18809";"20399";"23133";"18226";"12144"
"1463944660.41143";"около 19 сотен";"48";"добродушный";"8";"288";"5";"1 год 1 месяц";"около 55 тысяч";"71";"9 / 7";"37179";"0";"19009";"20582";"23346";"18449";"12706"
"1463987857.61486";"около 16 тысяч";"49";"добродушный";"13";"292";"6";"1 год 1 месяц";"около 56 тысяч";"71";"9 / 7";"37179";"0";"18743";"19690";"23040";"18223";"12371"
"1464031060.6561";"около 9 тысяч";"49";"добродушный";"14";"292";"6";"1 год 1 месяц";"около 56 тысяч";"71";"9 / 7";"37179";"0";"18907";"19845";"23248";"18380";"12914"
"1464074257.59498";"около 6 тысяч";"49";"добродушный";"15";"292";"6";"1 год 2 месяца";"около 56 тысяч";"71";"9 / 7";"37179";"0";"18692";"19563";"22939";"18178";"12306"
"1464117458.0635";"около 7 тысяч";"49";"добродушный";"17";"292";"6";"1 год 2 месяца";"около 56 тысяч";"71";"9 / 7";"37179";"0";"19005";"19693";"23153";"18411";"12863"
"1464160657.22677";"около 13 тысяч";"49";"добродушный";"19";"292";"6";"1 год 2 месяца";"около 56 тысяч";"71";"9 / 7";"37179";"0";"18564";"19352";"22761";"18117";"10544"
"1464203857.2848";"около 4 тысяч";"49";"добродушный";"19";"292";"6";"1 год 2 месяца";"около 56 тысяч";"71";"9 / 7";"37179";"0";"18822";"19557";"22986";"18352";"11088"
"1464247056.94609";"ни одного";"49";"добродушный";"20";"292";"6";"1 год 2 месяца";"около 56 тысяч";"72";"9 / 7";"37179";"0";"18550";"19269";"23231";"18076";"10966"
"1464290257.42384";"около 16 сотен";"49";"добродушный";"20";"292";"6";"1 год 2 месяца";"около 56 тысяч";"72";"9 / 7";"37179";"0";"18739";"19388";"23484";"18301";"12013"
