"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"age";"monsters_killed";"deaths";"arena_score";"p.might";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463857539.92803";"ни одного";"70";"нейтральный";"993";"376";"3 года 1 месяц";"около 139 тысяч";"125";"217 / 243";"13262";"19637";"3333";"8082";"0";"9743";"8124";"0"
"1463861397.15085";"ни одного";"70";"нейтральный";"993";"376";"3 года 1 месяц";"около 139 тысяч";"125";"217 / 243";"13265";"19637";"3333";"8090";"0";"9753";"8129";"0"
"1463904579.82597";"ни одного";"70";"нейтральный";"993";"376";"3 года 1 месяц";"около 139 тысяч";"125";"217 / 243";"13268";"19637";"3333";"8020";"0";"9674";"8075";"0"
"1463947792.84681";"ни одного";"70";"нейтральный";"993";"376";"3 года 1 месяц";"около 139 тысяч";"125";"217 / 243";"13275";"19637";"3333";"8089";"0";"9773";"8136";"0"
"1463990981.35003";"ни одного";"70";"нейтральный";"993";"376";"3 года 1 месяц";"около 139 тысяч";"125";"217 / 243";"13278";"19637";"3334";"8000";"0";"9648";"8072";"0"
