"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855687.68598";"около тысячи";"51";"агрессивный";"10";"300";"";"1 год 4 месяца";"около 68 тысяч";"110";"1 / 0";"37091";"0";"18475";"0";"33414";"18390";"2778"
"1463859552.1326";"около тысячи";"51";"агрессивный";"10";"300";"";"1 год 4 месяца";"около 68 тысяч";"110";"1 / 0";"37091";"0";"18493";"0";"33444";"18405";"2800"
"1463902737.26658";"около 5 тысяч";"51";"агрессивный";"10";"300";"";"1 год 4 месяца";"около 68 тысяч";"110";"1 / 0";"37091";"0";"18315";"0";"32829";"18190";"2866"
"1463945945.00315";"около 2 тысяч";"51";"агрессивный";"10";"300";"";"1 год 4 месяца";"около 68 тысяч";"110";"1 / 0";"37091";"0";"18462";"0";"33231";"18418";"3066"
"1463989137.34379";"около 4 тысяч";"51";"агрессивный";"14";"300";"";"1 год 4 месяца";"около 68 тысяч";"110";"1 / 0";"37091";"0";"18231";"0";"32703";"18212";"3208"
"1464032341.77239";"около 8 сотен";"51";"агрессивный";"15";"300";"";"1 год 4 месяца";"около 68 тысяч";"110";"1 / 0";"37091";"0";"18324";"0";"33135";"18393";"3403"
"1464075536.56826";"около 8 сотен";"51";"агрессивный";"15";"300";"";"1 год 4 месяца";"около 68 тысяч";"110";"1 / 0";"37091";"0";"18117";"0";"32667";"18196";"3506"
"1464118737.60073";"около 5 тысяч";"51";"агрессивный";"15";"300";"";"1 год 4 месяца";"около 68 тысяч";"110";"1 / 0";"37091";"0";"18282";"0";"33124";"18351";"2618"
"1464161937.16189";"ни одного";"51";"агрессивный";"15";"300";"";"1 год 4 месяца";"около 68 тысяч";"111";"1 / 0";"37091";"0";"18037";"0";"32844";"18087";"2691"
"1464205136.58021";"около 3 тысяч";"51";"злобный";"16";"300";"";"1 год 4 месяца";"около 69 тысяч";"111";"1 / 0";"37091";"0";"18273";"0";"33306";"18329";"2025"
"1464248336.21639";"около 3 тысяч";"51";"злобный";"18";"300";"";"1 год 4 месяца";"около 69 тысяч";"111";"1 / 0";"37091";"0";"18013";"0";"32687";"18054";"1967"
"1464291541.39643";"около 4 тысяч";"51";"злобный";"18";"300";"";"1 год 4 месяца";"около 69 тысяч";"111";"1 / 0";"37091";"0";"18256";"0";"33095";"18260";"1825"
