"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855831.25855";"около 6 тысяч";"52";"миролюбивый";"16";"304";"";"5 лет 11 месяцев";"около 68 тысяч";"88";"8 / 6";"37015";"0";"17232";"0";"24027";"18355";"5635"
"1463859695.38839";"около 7 тысяч";"52";"миролюбивый";"16";"304";"";"5 лет 11 месяцев";"около 68 тысяч";"88";"8 / 6";"37015";"0";"17248";"0";"23988";"18369";"5712"
"1463902880.3769";"около 3 тысяч";"52";"миролюбивый";"17";"304";"";"5 лет 11 месяцев";"около 68 тысяч";"88";"8 / 6";"37015";"0";"16946";"0";"23667";"18166";"6156"
"1463946088.24103";"около 5 тысяч";"52";"миролюбивый";"17";"304";"";"5 лет 11 месяцев";"около 68 тысяч";"88";"8 / 6";"37015";"0";"17164";"0";"23903";"18388";"6544"
"1463989280.55734";"около 2 тысяч";"52";"миролюбивый";"18";"304";"";"5 лет 11 месяцев";"около 68 тысяч";"88";"8 / 6";"37015";"0";"16919";"0";"23565";"18147";"7031"
"1464032485.10574";"около 19 сотен";"52";"миролюбивый";"18";"304";"";"5 лет 11 месяцев";"около 68 тысяч";"88";"8 / 6";"37015";"0";"17137";"0";"23832";"18339";"7390"
"1464075682.38337";"около 18 сотен";"52";"миролюбивый";"19";"304";"";"5 лет 11 месяцев";"около 68 тысяч";"88";"8 / 6";"37015";"0";"16938";"0";"23506";"18126";"7541"
"1464118880.94518";"около 4 тысяч";"52";"миролюбивый";"20";"304";"";"5 лет 11 месяцев";"около 68 тысяч";"88";"8 / 6";"37015";"0";"17135";"0";"23713";"18326";"8236"
"1464162080.40009";"около 3 сотен";"52";"миролюбивый";"20";"304";"";"5 лет 11 месяцев";"около 68 тысяч";"89";"8 / 6";"37015";"0";"16841";"0";"23880";"18096";"8056"
"1464205280.09138";"около 5 тысяч";"52";"миролюбивый";"21";"304";"";"5 лет 11 месяцев";"около 68 тысяч";"89";"8 / 6";"37015";"0";"17089";"0";"24165";"18336";"8710"
"1464248479.5507";"около 3 тысяч";"52";"миролюбивый";"22";"304";"";"5 лет 11 месяцев";"около 69 тысяч";"89";"8 / 6";"37015";"0";"16750";"0";"23767";"18047";"9095"
"1464291684.71739";"около 18 сотен";"52";"миролюбивый";"22";"304";"";"5 лет 11 месяцев";"около 69 тысяч";"89";"8 / 6";"37015";"0";"16984";"0";"24002";"18254";"9652"
