"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854063.54989";"около 2 тысяч";"50";"нейтральный";"11";"296";"15";"11 месяцев";"около 61 тысяч";"60";"33 / 14";"36983";"24941";"18502";"9895";"12162";"18417";"0"
"1463857917.18311";"около 11 тысяч";"50";"нейтральный";"12";"296";"15";"11 месяцев";"около 61 тысяч";"60";"33 / 14";"36983";"24942";"18522";"9903";"12171";"18430";"0"
"1463901116.43981";"около 11 тысяч";"50";"нейтральный";"12";"296";"15";"11 месяцев";"около 61 тысяч";"60";"33 / 14";"36983";"24946";"18293";"9831";"12070";"18235";"0"
"1463944317.585";"около 11 тысяч";"50";"нейтральный";"12";"296";"15";"11 месяцев";"около 61 тысяч";"60";"33 / 14";"36983";"24950";"18512";"9899";"12173";"18460";"0"
"1463987514.89986";"около 11 тысяч";"50";"нейтральный";"12";"296";"15";"12 месяцев";"около 61 тысяч";"60";"33 / 14";"36983";"24954";"18296";"9862";"12016";"18252";"0"
"1464030716.48272";"около 2 тысяч";"50";"нейтральный";"16";"296";"16";"12 месяцев";"около 62 тысяч";"60";"33 / 14";"36983";"24964";"18434";"9374";"11971";"18377";"0"
"1464073915.01331";"около 2 тысяч";"50";"нейтральный";"16";"296";"16";"12 месяцев";"около 62 тысяч";"60";"33 / 14";"36983";"24966";"18223";"9306";"11875";"18185";"0"
"1464117115.20445";"около 2 тысяч";"50";"нейтральный";"16";"296";"16";"12 месяцев";"около 62 тысяч";"60";"33 / 14";"36983";"24964";"18469";"9359";"11869";"18403";"0"
"1464160314.70647";"около 3 тысяч";"50";"нейтральный";"17";"296";"16";"12 месяцев";"около 62 тысяч";"60";"33 / 14";"36983";"24972";"18206";"9264";"11740";"18162";"0"
"1464203514.36465";"около 30 тысяч";"50";"беззлобный";"19";"296";"16";"12 месяцев";"около 62 тысяч";"60";"33 / 14";"36983";"24980";"18452";"9333";"11774";"18393";"18163"
"1464246714.44997";"около 31 тысяч";"50";"беззлобный";"19";"296";"16";"12 месяцев";"около 62 тысяч";"60";"33 / 14";"36983";"24977";"18189";"9238";"11575";"18127";"18435"
"1464289914.62248";"около 8 тысяч";"50";"беззлобный";"25";"296";"16";"12 месяцев";"около 62 тысяч";"60";"33 / 14";"36983";"24982";"18323";"9299";"11642";"18276";"17915"
