"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"p.gladiatorship";"p.taming";"p.alignment"
"1463857332.44218";"около 5 тысяч";"79";"миролюбивый";"1005";"412";"14";"0";"0";"0"
"1463861190.33359";"около 5 тысяч";"79";"миролюбивый";"1005";"412";"14";"0";"0";"0"
"1463904373.69211";"около 5 тысяч";"79";"миролюбивый";"1005";"412";"14";"0";"0";"0"
"1463947582.92061";"около 5 тысяч";"79";"миролюбивый";"1005";"412";"14";"0";"0";"0"
"1463990775.14232";"около 5 тысяч";"79";"миролюбивый";"1005";"412";"14";"0";"0";"0"
"1464033983.83273";"около 5 тысяч";"79";"миролюбивый";"1005";"412";"14";"0";"0";"0"
"1464077175.90055";"около 3 сотен";"79";"миролюбивый";"1011";"412";"15";"0";"0";"0"
"1464120375.73413";"около 17 сотен";"79";"миролюбивый";"1011";"412";"15";"0";"0";"0"
"1464163573.33017";"около 6 тысяч";"79";"миролюбивый";"1012";"412";"15";"0";"0";"0"
"1464206780.39247";"около 6 тысяч";"79";"миролюбивый";"1013";"412";"15";"0";"0";"0"
"1464249973.77255";"около 5 тысяч";"79";"миролюбивый";"1014";"412";"15";"0";"0";"0"
"1464293187.23645";"около 5 тысяч";"79";"миролюбивый";"1015";"412";"15";"0";"0";"0"
