"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854160.78903";"около тысячи";"44";"недовольный";"10";"272";"12";"8 месяцев";"около 44 тысяч";"53";"80 / 71";"37213";"13028";"20756";"12322";"20609";"18338";"5709"
"1463858014.93421";"около тысячи";"44";"недовольный";"10";"272";"12";"8 месяцев";"около 44 тысяч";"53";"80 / 71";"37213";"13028";"20879";"12331";"20584";"18312";"5724"
"1463901213.48378";"около 2 тысяч";"44";"недовольный";"11";"272";"12";"8 месяцев";"около 44 тысяч";"53";"80 / 71";"37213";"13032";"20466";"12212";"20309";"18108";"5803"
"1463944414.91996";"около 3 тысяч";"44";"недовольный";"11";"272";"12";"8 месяцев";"около 44 тысяч";"53";"80 / 71";"37213";"13040";"20722";"12300";"20451";"18335";"5935"
"1463987612.07967";"около 3 тысяч";"44";"недовольный";"11";"272";"12";"8 месяцев";"около 44 тысяч";"53";"80 / 71";"37213";"13038";"20467";"12225";"20239";"18131";"5993"
"1464030813.95832";"около 10 тысяч";"44";"недовольный";"14";"272";"13";"8 месяцев";"около 44 тысяч";"53";"80 / 71";"37213";"13049";"20732";"11650";"20210";"18229";"0"
"1464074012.11841";"ни одного";"44";"нейтральный";"14";"272";"13";"8 месяцев";"около 44 тысяч";"54";"80 / 71";"37213";"13046";"20336";"11541";"20780";"18015";"0"
"1464117212.37171";"около 4 сотен";"44";"нейтральный";"15";"272";"13";"8 месяцев";"около 44 тысяч";"54";"80 / 71";"37213";"13059";"20647";"11609";"20911";"18253";"0"
"1464160411.7311";"около 4 тысяч";"44";"нейтральный";"16";"272";"13";"8 месяцев";"около 45 тысяч";"54";"80 / 71";"37213";"13060";"20302";"11469";"20520";"18013";"0"
"1464203611.6688";"около 4 тысяч";"44";"нейтральный";"16";"272";"13";"8 месяцев";"около 45 тысяч";"54";"80 / 71";"37213";"13061";"20492";"11582";"20704";"18219";"0"
"1464246811.49331";"около 7 сотен";"44";"нейтральный";"16";"272";"13";"8 месяцев";"около 45 тысяч";"54";"80 / 71";"37213";"13066";"20184";"11467";"20364";"17933";"0"
"1464290011.7755";"около 5 тысяч";"44";"нейтральный";"17";"272";"13";"8 месяцев";"около 45 тысяч";"54";"80 / 71";"37213";"13070";"20460";"11521";"20466";"18090";"0"
