"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463857689.79995";"около 12 тысяч";"58";"нейтральный";"14";"328";"";"5 лет 12 месяцев";"около 91 тысяч";"113";"31 / 176";"36822";"0";"14991";"0";"21923";"18396";"0"
"1463861547.07317";"около 12 тысяч";"58";"нейтральный";"14";"328";"";"5 лет 12 месяцев";"около 91 тысяч";"113";"31 / 176";"36822";"0";"15011";"0";"21942";"18426";"0"
"1463904734.38852";"около 12 тысяч";"58";"нейтральный";"14";"328";"";"5 лет 12 месяцев";"около 91 тысяч";"113";"31 / 176";"36822";"0";"14813";"0";"21719";"18218";"0"
"1463947942.79357";"около 12 тысяч";"58";"нейтральный";"14";"328";"";"5 лет 12 месяцев";"около 91 тысяч";"113";"31 / 176";"36822";"0";"14991";"0";"21962";"18448";"0"
"1463991131.33316";"около 12 тысяч";"58";"нейтральный";"14";"328";"";"5 лет 12 месяцев";"около 91 тысяч";"113";"31 / 176";"36822";"0";"14812";"0";"21725";"18249";"0"
