"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855032.1649";"около тысячи";"41";"беззлобный";"12";"260";"16";"6 месяцев";"около 33 тысяч";"34";"89 / 62";"37032";"9143";"21578";"9319";"13463";"18269";"16953"
"1463858897.38058";"около 4 тысяч";"41";"беззлобный";"17";"260";"16";"6 месяцев";"около 33 тысяч";"34";"89 / 62";"37032";"9144";"21600";"9324";"13475";"18284";"17018"
"1463902082.81487";"около 7 сотен";"41";"добродушный";"18";"260";"16";"6 месяцев";"около 33 тысяч";"34";"89 / 62";"37032";"9146";"21254";"9268";"13254";"18028";"12848"
"1463945284.66423";"около тысячи";"41";"добродушный";"22";"260";"16";"6 месяцев";"около 33 тысяч";"34";"89 / 62";"37032";"9147";"21321";"9324";"13300";"18072";"10897"
"1463988482.50009";"около 17 сотен";"41";"добродушный";"23";"260";"16";"6 месяцев";"около 33 тысяч";"34";"89 / 62";"37032";"9154";"21051";"9276";"13030";"17862";"11319"
"1464031685.70342";"около 6 сотен";"41";"миролюбивый";"23";"260";"16";"6 месяцев";"около 34 тысяч";"34";"89 / 62";"37032";"9156";"21345";"9329";"13072";"18037";"9042"
"1464074881.48237";"около 5 тысяч";"41";"добродушный";"23";"260";"16";"6 месяцев";"около 34 тысяч";"34";"89 / 62";"37032";"9161";"21080";"9265";"12872";"17829";"9472"
"1464118082.57446";"около 14 тысяч";"41";"миролюбивый";"24";"260";"16";"6 месяцев";"около 34 тысяч";"34";"89 / 62";"37032";"9169";"21403";"9319";"12961";"18057";"7565"
"1464161282.50508";"около 6 тысяч";"41";"миролюбивый";"24";"260";"16";"6 месяцев";"около 34 тысяч";"34";"89 / 62";"37032";"9172";"21027";"9227";"12662";"17743";"7993"
"1464204481.81639";"около 20 тысяч";"41";"миролюбивый";"25";"260";"17";"6 месяцев";"около 34 тысяч";"34";"89 / 62";"37032";"9173";"21351";"8786";"12748";"17982";"8639"
"1464247681.11719";"около 13 тысяч";"41";"добродушный";"26";"260";"17";"6 месяцев";"около 34 тысяч";"34";"89 / 62";"37032";"9177";"20958";"8699";"12453";"17681";"10396"
"1464290886.03079";"около 7 тысяч";"41";"добродушный";"26";"260";"17";"6 месяцев";"около 34 тысяч";"34";"89 / 62";"37032";"9183";"21252";"8760";"12519";"17816";"14126"
