"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854329.55";"около 7 сотен";"50";"нейтральный";"3";"296";"11";"1 год 2 месяца";"около 61 тысяч";"96";"2 / 2";"37205";"0";"18261";"13742";"32437";"18547";"0"
"1463858185.8668";"около тысячи";"50";"нейтральный";"3";"296";"11";"1 год 2 месяца";"около 61 тысяч";"96";"2 / 2";"37205";"0";"18276";"13752";"32468";"18561";"0"
"1463901382.22054";"около 8 сотен";"50";"нейтральный";"3";"296";"11";"1 год 2 месяца";"около 61 тысяч";"96";"2 / 2";"37205";"0";"18052";"13611";"31952";"18353";"0"
"1463944583.65531";"около 5 тысяч";"50";"нейтральный";"3";"296";"11";"1 год 2 месяца";"около 61 тысяч";"96";"2 / 2";"37205";"0";"18225";"13703";"32351";"18564";"0"
"1463987780.89133";"около 3 тысяч";"50";"нейтральный";"9";"296";"12";"1 год 2 месяца";"около 61 тысяч";"96";"2 / 2";"37205";"0";"17947";"12787";"31842";"18349";"0"
"1464030983.77872";"около тысячи";"50";"нейтральный";"10";"296";"12";"1 год 2 месяца";"около 61 тысяч";"96";"2 / 2";"37205";"0";"18174";"12889";"32206";"18533";"0"
"1464074180.84596";"около 2 тысяч";"50";"нейтральный";"11";"296";"12";"1 год 2 месяца";"около 61 тысяч";"96";"2 / 2";"37205";"0";"17894";"12781";"31727";"18333";"0"
"1464117381.27233";"около тысячи";"50";"нейтральный";"11";"296";"12";"1 год 2 месяца";"около 61 тысяч";"96";"2 / 2";"37205";"0";"19753";"12866";"32142";"18560";"0"
"1464160580.50954";"около сотни";"50";"нейтральный";"12";"296";"12";"1 год 2 месяца";"около 61 тысяч";"97";"2 / 2";"37205";"0";"19472";"12714";"32048";"18319";"0"
"1464203780.54701";"около тысячи";"50";"нейтральный";"13";"296";"12";"1 год 2 месяца";"около 61 тысяч";"97";"2 / 2";"37205";"0";"18323";"12828";"32489";"18570";"0"
"1464246980.19523";"около 2 тысяч";"50";"нейтральный";"14";"296";"12";"1 год 2 месяца";"около 61 тысяч";"97";"2 / 2";"37205";"0";"18068";"12696";"31876";"18295";"0"
"1464290180.62974";"около тысячи";"50";"нейтральный";"14";"296";"12";"1 год 2 месяца";"около 61 тысяч";"97";"2 / 2";"37205";"0";"18389";"12759";"32274";"18523";"0"
