"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855180.7876";"десяток";"54";"нейтральный";"10";"312";"";"3 года";"около 77 тысяч";"107";"29 / 24";"36647";"0";"16555";"0";"27022";"18488";"0"
"1463859045.78013";"десяток";"54";"нейтральный";"10";"312";"";"3 года";"около 77 тысяч";"107";"29 / 24";"36647";"0";"16568";"0";"27046";"18501";"0"
"1463902231.13116";"около 3 тысяч";"54";"нейтральный";"17";"312";"";"3 года";"около 78 тысяч";"107";"29 / 24";"36647";"0";"16235";"0";"26399";"18184";"0"
"1463945433.00364";"около 3 тысяч";"54";"нейтральный";"17";"312";"";"3 года";"около 78 тысяч";"107";"29 / 24";"36647";"0";"16455";"0";"26706";"18415";"0"
"1463988630.81984";"около 3 тысяч";"54";"нейтральный";"17";"312";"";"3 года";"около 78 тысяч";"107";"29 / 24";"36647";"0";"16236";"0";"26377";"18217";"0"
"1464031834.29149";"около 3 тысяч";"54";"нейтральный";"17";"312";"";"3 года";"около 78 тысяч";"107";"29 / 24";"36647";"0";"16446";"0";"26701";"18431";"0"
"1464075029.76491";"около 3 тысяч";"54";"нейтральный";"17";"312";"";"3 года";"около 78 тысяч";"107";"29 / 24";"36647";"0";"16263";"0";"26399";"18243";"0"
"1464118231.17478";"около 8 тысяч";"54";"нейтральный";"19";"312";"";"3 года";"около 78 тысяч";"108";"29 / 24";"36647";"0";"16532";"0";"27053";"18454";"0"
"1464161430.85799";"около 8 тысяч";"54";"нейтральный";"19";"312";"";"3 года";"около 78 тысяч";"108";"29 / 24";"36647";"0";"16284";"0";"26689";"18219";"0"
"1464204630.24806";"около 8 тысяч";"54";"нейтральный";"19";"312";"";"3 года";"около 78 тысяч";"108";"29 / 24";"36647";"0";"16533";"0";"27069";"18471";"0"
"1464247829.41245";"около 8 тысяч";"54";"нейтральный";"19";"312";"";"3 года";"около 78 тысяч";"108";"29 / 24";"36647";"0";"16285";"0";"26667";"18203";"0"
"1464291034.53825";"около 8 тысяч";"54";"нейтральный";"19";"312";"";"3 года";"около 78 тысяч";"108";"29 / 24";"36647";"0";"16502";"0";"27030";"18439";"0"
