"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463857290.98337";"около тысячи";"52";"абсолютное добро";"9";"304";"";"1 год 10 месяцев";"около 68 тысяч";"113";"1 / 3";"37071";"0";"18886";"0";"34255";"18361";"24"
"1463861148.94567";"около тысячи";"52";"абсолютное добро";"9";"304";"";"1 год 10 месяцев";"около 68 тысяч";"113";"1 / 3";"37071";"0";"18979";"0";"34275";"18402";"33"
"1463904332.43146";"около сотни";"52";"абсолютное добро";"9";"304";"";"1 год 10 месяцев";"около 68 тысяч";"113";"1 / 3";"37071";"0";"18945";"0";"33711";"18180";"81"
"1463947541.58061";"около 9 тысяч";"52";"абсолютное добро";"14";"304";"";"1 год 10 месяцев";"около 68 тысяч";"113";"1 / 3";"37071";"0";"19192";"0";"34149";"18401";"107"
"1463990733.83575";"около 19 сотен";"52";"абсолютное добро";"15";"304";"";"1 год 10 месяцев";"около 68 тысяч";"113";"1 / 3";"37071";"0";"17617";"0";"33593";"18177";"127"
"1464033942.41601";"около 5 сотен";"52";"абсолютное добро";"15";"304";"";"1 год 10 месяцев";"около 68 тысяч";"113";"1 / 3";"37071";"0";"17625";"0";"34041";"18408";"69"
"1464077134.56476";"около 6 сотен";"52";"абсолютное добро";"16";"304";"";"1 год 10 месяцев";"около 69 тысяч";"113";"1 / 3";"37071";"0";"17491";"0";"33512";"18191";"103"
"1464120334.34276";"около 3 тысяч";"52";"абсолютное добро";"17";"304";"";"1 год 10 месяцев";"около 69 тысяч";"113";"1 / 3";"37071";"0";"17799";"0";"33962";"18395";"115"
"1464163532.05752";"ни одного";"52";"абсолютное добро";"17";"304";"";"1 год 10 месяцев";"около 69 тысяч";"114";"1 / 3";"37071";"0";"17532";"0";"33393";"18144";"176"
"1464206739.02053";"около 4 тысяч";"52";"абсолютное добро";"18";"304";"";"1 год 10 месяцев";"около 69 тысяч";"114";"1 / 3";"37071";"0";"17709";"0";"34160";"18360";"184"
"1464249932.38184";"около 7 тысяч";"52";"абсолютное добро";"19";"304";"";"1 год 10 месяцев";"около 69 тысяч";"114";"1 / 3";"37071";"0";"17493";"0";"33515";"18080";"230"
"1464293145.80295";"около 4 тысяч";"52";"абсолютное добро";"20";"304";"";"1 год 10 месяцев";"около 69 тысяч";"114";"1 / 3";"37071";"0";"17702";"0";"33973";"18280";"150"
