"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854488.95974";"около 4 сотен";"48";"добродетельный";"4";"288";"17";"9 месяцев";"около 56 тысяч";"52";"0 / 2";"37148";"0";"19588";"8642";"10368";"18489";"1923"
"1463858346.1176";"около 3 тысяч";"48";"добродетельный";"5";"288";"17";"9 месяцев";"около 56 тысяч";"52";"0 / 2";"37148";"0";"19613";"8650";"10375";"18502";"1984"
"1463901540.63607";"около 3 тысяч";"48";"добродетельный";"5";"288";"17";"9 месяцев";"около 56 тысяч";"52";"0 / 2";"37148";"0";"19357";"8599";"10236";"18286";"1829"
"1463944742.2562";"около 4 тысяч";"48";"добродетельный";"6";"288";"17";"9 месяцев";"около 56 тысяч";"52";"0 / 2";"37148";"0";"19602";"8651";"10295";"18499";"2262"
"1463987939.43299";"около 5 тысяч";"48";"добродетельный";"6";"288";"18";"9 месяцев";"около 57 тысяч";"52";"0 / 2";"37148";"0";"19376";"8149";"10103";"18258";"2797"
"1464031142.6084";"около 4 тысяч";"48";"добродетельный";"6";"288";"18";"9 месяцев";"около 57 тысяч";"52";"0 / 2";"37148";"0";"19638";"8190";"10154";"18455";"2873"
"1464074339.44322";"около 5 тысяч";"48";"добродетельный";"6";"288";"18";"9 месяцев";"около 57 тысяч";"52";"0 / 2";"37148";"0";"19278";"8142";"10036";"18246";"3042"
"1464117540.11513";"около сотни";"48";"добродетельный";"6";"288";"18";"9 месяцев";"около 57 тысяч";"53";"0 / 2";"37148";"0";"19463";"8186";"10637";"18475";"3099"
"1464160739.17623";"около 4 тысяч";"48";"добродетельный";"12";"288";"18";"9 месяцев";"около 57 тысяч";"53";"0 / 2";"37148";"0";"19185";"8114";"10441";"18229";"2964"
"1464203939.1851";"около 3 тысяч";"48";"добродетельный";"13";"288";"";"9 месяцев";"около 57 тысяч";"53";"0 / 2";"37148";"0";"19346";"0";"10520";"18459";"1344"
"1464247138.84035";"около 2 тысяч";"48";"абсолютное добро";"14";"288";"";"9 месяцев";"около 57 тысяч";"53";"0 / 2";"37148";"0";"19002";"0";"10313";"18165";"1149"
"1464290339.28517";"около 6 тысяч";"49";"абсолютное добро";"15";"292";"";"9 месяцев";"около 57 тысяч";"53";"0 / 2";"37148";"0";"19198";"0";"10407";"18385";"1019"
