"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"p.gladiatorship";"p.taming";"p.alignment"
"1463856196.56977";"около тысячи";"79";"нейтральный";"1009";"412";"";"0";"0";"0"
"1463860060.52047";"около тысячи";"79";"нейтральный";"1009";"412";"";"0";"0";"0"
"1463903246.35471";"около тысячи";"79";"нейтральный";"1009";"412";"";"0";"0";"0"
"1463946453.5882";"около тысячи";"79";"нейтральный";"1009";"412";"";"0";"0";"0"
"1463989645.75707";"около тысячи";"79";"нейтральный";"1009";"412";"";"0";"0";"0"
"1464032850.95544";"около 15 сотен";"79";"нейтральный";"1011";"412";"";"0";"0";"0"
"1464076047.49323";"около 15 сотен";"79";"нейтральный";"1011";"412";"";"0";"0";"0"
"1464119246.22748";"около 15 сотен";"79";"нейтральный";"1011";"412";"";"0";"0";"0"
"1464162445.5485";"около 15 сотен";"79";"нейтральный";"1011";"412";"";"0";"0";"0"
"1464205649.95118";"около 4 тысяч";"79";"нейтральный";"1020";"412";"";"0";"0";"0"
"1464248844.84307";"около 4 тысяч";"79";"нейтральный";"1020";"412";"";"0";"0";"0"
"1464292050.04587";"около 7 тысяч";"79";"беззлобный";"1022";"412";"";"0";"0";"0"
