"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854375.75496";"около 7 тысяч";"47";"миролюбивый";"14";"284";"30";"8 месяцев";"около 51 тысяч";"49";"13 / 5";"37069";"0";"19420";"3680";"11631";"18063";"3842"
"1463858232.36823";"около 4 сотен";"47";"миролюбивый";"14";"284";"30";"8 месяцев";"около 51 тысяч";"49";"13 / 5";"37069";"0";"19373";"3681";"11609";"18075";"3926"
"1463901428.25696";"около тысячи";"47";"миролюбивый";"14";"284";"30";"8 месяцев";"около 51 тысяч";"49";"13 / 5";"37069";"0";"19121";"3662";"11481";"17873";"4409"
"1463944629.711";"около 4 тысяч";"47";"миролюбивый";"17";"284";"30";"8 месяцев";"около 51 тысяч";"49";"13 / 5";"37069";"0";"19475";"3678";"11497";"18082";"4479"
"1463987826.9213";"около тысячи";"47";"миролюбивый";"17";"284";"30";"8 месяцев";"около 51 тысяч";"49";"13 / 5";"37069";"0";"19227";"3669";"11310";"17839";"4692"
"1464031029.92491";"около 2 тысяч";"47";"миролюбивый";"19";"284";"30";"8 месяцев";"около 51 тысяч";"50";"13 / 5";"37069";"0";"19305";"3683";"11970";"17901";"4416"
"1464074226.92893";"около 5 тысяч";"47";"миролюбивый";"20";"284";"30";"9 месяцев";"около 51 тысяч";"50";"13 / 5";"37069";"0";"19088";"3674";"11812";"17656";"4018"
"1464117427.3955";"около 5 тысяч";"47";"миролюбивый";"20";"284";"30";"9 месяцев";"около 51 тысяч";"50";"13 / 5";"37069";"0";"19374";"3696";"11946";"17886";"4700"
"1464160626.5819";"около 3 тысяч";"47";"миролюбивый";"21";"284";"30";"9 месяцев";"около 51 тысяч";"50";"13 / 5";"37069";"0";"19089";"3662";"11703";"17642";"4537"
"1464203826.61741";"около 4 тысяч";"47";"миролюбивый";"22";"284";"30";"9 месяцев";"около 52 тысяч";"50";"13 / 5";"37069";"0";"19358";"3684";"11771";"17857";"4580"
"1464247026.29037";"около 8 тысяч";"47";"миролюбивый";"22";"284";"30";"9 месяцев";"около 52 тысяч";"50";"13 / 5";"37069";"0";"19077";"3651";"11547";"17587";"4726"
"1464290226.72378";"около 5 тысяч";"47";"миролюбивый";"24";"284";"30";"9 месяцев";"около 52 тысяч";"50";"13 / 5";"37069";"0";"19218";"3674";"11590";"17804";"4678"
"1464333431.13747";"около 3 тысяч";"47";"миролюбивый";"24";"284";"30";"9 месяцев";"около 52 тысяч";"50";"13 / 5";"37069";"0";"18931";"3652";"11409";"17605";"5294"
