"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"p.gladiatorship";"p.taming";"p.alignment"
"1463856451.02081";"около 17 сотен";"67";"нейтральный";"837";"364";"20";"0";"0";"0"
"1463860310.67669";"около 19 сотен";"67";"нейтральный";"837";"364";"20";"0";"0";"0"
"1463903495.47636";"около 2 тысяч";"67";"нейтральный";"837";"364";"20";"0";"0";"0"
"1463946703.18108";"около 3 тысяч";"67";"нейтральный";"838";"364";"20";"0";"0";"0"
"1463989895.05155";"около 3 тысяч";"67";"нейтральный";"838";"364";"20";"0";"0";"0"
"1464033101.85751";"около 8 тысяч";"67";"нейтральный";"839";"364";"20";"0";"0";"0"
"1464076296.81558";"около 11 тысяч";"67";"нейтральный";"839";"364";"20";"0";"0";"0"
"1464119495.49652";"около 6 тысяч";"67";"нейтральный";"840";"364";"20";"0";"0";"0"
"1464162694.81537";"около 7 тысяч";"67";"нейтральный";"841";"364";"20";"0";"0";"0"
"1464205900.38559";"около 3 сотен";"67";"нейтральный";"842";"364";"21";"0";"0";"0"
"1464249094.4509";"около 2 тысяч";"67";"нейтральный";"842";"364";"21";"0";"0";"0"
"1464292299.79592";"около 21 тысяч";"67";"нейтральный";"844";"364";"21";"0";"0";"0"
"1464335505.34906";"около 17 сотен";"67";"нейтральный";"844";"364";"21";"0";"0";"0"
