"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463858467.90836";"около тысячи";"52";"добродушный";"5";"304";"";"1 год 4 месяца";"около 68 тысяч";"95";"0 / 5";"37172";"0";"16635";"0";"27151";"18483";"10442"
"1463862317.57375";"около тысячи";"52";"добродушный";"5";"304";"";"1 год 4 месяца";"около 68 тысяч";"95";"0 / 5";"37172";"0";"16660";"0";"27179";"18507";"10511"
"1463905502.95906";"около тысячи";"52";"добродушный";"5";"304";"";"1 год 4 месяца";"около 68 тысяч";"95";"0 / 5";"37172";"0";"16455";"0";"26829";"18297";"10904"
"1463948712.83837";"около тысячи";"52";"добродушный";"5";"304";"";"1 год 4 месяца";"около 68 тысяч";"95";"0 / 5";"37172";"0";"16665";"0";"27159";"18519";"11515"
"1463991900.12236";"около тысячи";"52";"добродушный";"5";"304";"";"1 год 4 месяца";"около 68 тысяч";"95";"0 / 5";"37172";"0";"16449";"0";"26818";"18311";"11935"
