"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854247.69178";"около 4 тысяч";"52";"агрессивный";"8";"304";"15";"5 лет 7 месяцев";"около 69 тысяч";"65";"26 / 29";"37129";"0";"17287";"9982";"10738";"18519";"3278"
"1463858103.49619";"около 4 тысяч";"52";"агрессивный";"8";"304";"15";"5 лет 7 месяцев";"около 69 тысяч";"65";"26 / 29";"37129";"0";"17300";"9989";"10751";"18536";"3301"
"1463901300.37365";"около 4 тысяч";"52";"агрессивный";"8";"304";"15";"5 лет 7 месяцев";"около 69 тысяч";"65";"26 / 29";"37129";"0";"17097";"9917";"10672";"18333";"3426"
"1463944501.87569";"около 2 сотен";"52";"агрессивный";"9";"304";"15";"5 лет 7 месяцев";"около 70 тысяч";"66";"26 / 29";"37129";"0";"17250";"9986";"11169";"18515";"3352"
"1463987699.05249";"около 2 сотен";"52";"агрессивный";"9";"304";"15";"5 лет 7 месяцев";"около 70 тысяч";"66";"26 / 29";"37129";"0";"17032";"9947";"11029";"18312";"3490"
"1464030901.83642";"около 4 тысяч";"52";"агрессивный";"10";"304";"15";"5 лет 7 месяцев";"около 70 тысяч";"66";"26 / 29";"37129";"0";"17292";"10004";"11037";"18505";"3685"
"1464074098.98428";"около 4 тысяч";"52";"озлобленный";"10";"304";"15";"5 лет 7 месяцев";"около 70 тысяч";"66";"26 / 29";"37129";"0";"17097";"9940";"10951";"18304";"3812"
"1464117299.38578";"около 4 тысяч";"52";"озлобленный";"11";"304";"15";"5 лет 7 месяцев";"около 70 тысяч";"66";"26 / 29";"37129";"0";"17348";"10007";"11008";"18517";"3998"
"1464160498.66495";"около 4 тысяч";"52";"озлобленный";"11";"304";"15";"5 лет 7 месяцев";"около 70 тысяч";"66";"26 / 29";"37129";"0";"17092";"9894";"10859";"18272";"4102"
"1464203698.61051";"около 3 тысяч";"52";"озлобленный";"16";"304";"15";"5 лет 7 месяцев";"около 70 тысяч";"67";"26 / 29";"37129";"0";"17218";"9968";"11359";"18508";"4242"
"1464246898.38235";"около 3 тысяч";"52";"озлобленный";"16";"304";"15";"5 лет 7 месяцев";"около 70 тысяч";"67";"26 / 29";"37129";"0";"16967";"9879";"11199";"18243";"4362"
"1464290098.74665";"около 4 тысяч";"52";"озлобленный";"17";"304";"16";"5 лет 7 месяцев";"около 70 тысяч";"67";"26 / 29";"37129";"0";"17101";"9377";"11248";"18422";"4496"
"1464333303.20449";"около 4 тысяч";"52";"озлобленный";"17";"304";"16";"5 лет 7 месяцев";"около 70 тысяч";"67";"26 / 29";"37129";"0";"16896";"9294";"11133";"18219";"4604"
