"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463853886.74153";"около 2 тысяч";"51";"нейтральный";"14";"300";"7";"1 год";"около 66 тысяч";"63";"5 / 1";"37009";"0";"18208";"18528";"11073";"18360";"0"
"1463857742.76053";"около 2 тысяч";"51";"нейтральный";"14";"300";"7";"1 год";"около 66 тысяч";"63";"5 / 1";"37009";"0";"18223";"18547";"11082";"18374";"0"
"1463900940.49435";"около 2 тысяч";"51";"нейтральный";"14";"300";"7";"1 год";"около 66 тысяч";"63";"5 / 1";"37009";"0";"18002";"18256";"11012";"18176";"0"
"1463944143.60921";"около 2 тысяч";"51";"нейтральный";"14";"300";"7";"1 год";"около 66 тысяч";"63";"5 / 1";"37009";"0";"18234";"18402";"11112";"18408";"0"
"1463987340.77151";"около 2 тысяч";"51";"нейтральный";"14";"300";"7";"1 год";"около 66 тысяч";"63";"5 / 1";"37009";"0";"18016";"18154";"10967";"18207";"0"
"1464030542.32668";"около 2 тысяч";"51";"нейтральный";"14";"300";"7";"1 год";"около 66 тысяч";"63";"5 / 1";"37009";"0";"18247";"18307";"11068";"18425";"0"
"1464073740.97216";"около 2 тысяч";"51";"нейтральный";"14";"300";"7";"1 год";"около 66 тысяч";"63";"5 / 1";"37009";"0";"18033";"18064";"10978";"18231";"0"
"1464116941.06658";"около 2 тысяч";"51";"нейтральный";"14";"300";"7";"1 год";"около 66 тысяч";"63";"5 / 1";"37009";"0";"18290";"18199";"11115";"18478";"0"
"1464160140.66259";"около 4 тысяч";"51";"нейтральный";"17";"300";"8";"1 год";"около 67 тысяч";"64";"5 / 1";"37009";"0";"17947";"17214";"11238";"18178";"0"
"1464203339.76432";"около 7 тысяч";"51";"нейтральный";"18";"300";"8";"1 год";"около 67 тысяч";"64";"5 / 1";"37009";"0";"18177";"17382";"11336";"18429";"0"
"1464246540.39966";"около 7 тысяч";"51";"нейтральный";"18";"300";"8";"1 год";"около 67 тысяч";"64";"5 / 1";"37009";"0";"17908";"17154";"11174";"18164";"0"
"1464289740.59171";"около 7 тысяч";"51";"нейтральный";"18";"300";"8";"1 год";"около 67 тысяч";"64";"5 / 1";"37009";"0";"18156";"17245";"11326";"18394";"0"
"1464332940.99727";"около 2 тысяч";"51";"нейтральный";"18";"300";"8";"1 год";"около 67 тысяч";"65";"5 / 1";"37009";"0";"17944";"17005";"11635";"18182";"0"
