"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463856591.24526";"около 3 тысяч";"48";"чистое зло";"10";"288";"";"8 месяцев";"около 59 тысяч";"61";"3 / 6";"37187";"0";"18521";"0";"14269";"18428";"321"
"1463860450.65656";"около тысячи";"48";"чистое зло";"10";"288";"";"8 месяцев";"около 59 тысяч";"61";"3 / 6";"37187";"0";"18541";"0";"14278";"18441";"358"
"1463903635.39697";"около 6 тысяч";"48";"чистое зло";"11";"288";"";"8 месяцев";"около 59 тысяч";"61";"3 / 6";"37187";"0";"18275";"0";"14021";"18202";"162"
"1463946843.20308";"около 5 тысяч";"48";"чистое зло";"11";"288";"";"8 месяцев";"около 59 тысяч";"61";"3 / 6";"37187";"0";"18429";"0";"14079";"18389";"221"
"1463990035.12541";"около 5 тысяч";"48";"чистое зло";"11";"288";"";"8 месяцев";"около 59 тысяч";"61";"3 / 6";"37187";"0";"18201";"0";"13934";"18191";"465"
"1464033242.09366";"около 4 тысяч";"48";"чистое зло!";"13";"288";"";"8 месяцев";"около 59 тысяч";"61";"3 / 6";"37187";"0";"18417";"0";"13897";"18286";"7"
"1464076436.88817";"около 3 тысяч";"49";"чистое зло!";"13";"292";"";"8 месяцев";"около 59 тысяч";"61";"3 / 6";"37187";"0";"18122";"0";"13717";"18077";"3"
"1464119635.57835";"около 4 тысяч";"49";"чистое зло!";"13";"292";"";"8 месяцев";"около 59 тысяч";"61";"3 / 6";"37187";"0";"18385";"0";"13776";"18293";"8"
"1464162834.86886";"около 7 тысяч";"49";"чистое зло";"14";"292";"";"8 месяцев";"около 60 тысяч";"61";"3 / 6";"37187";"0";"18138";"0";"13537";"18035";"15"
"1464206040.34854";"около 2 тысяч";"49";"чистое зло";"14";"292";"";"8 месяцев";"около 60 тысяч";"61";"3 / 6";"37187";"0";"18375";"0";"13656";"18243";"31"
"1464249234.46812";"ни одного";"49";"чистое зло";"15";"292";"";"8 месяцев";"около 60 тысяч";"62";"3 / 6";"37187";"0";"18122";"0";"13326";"17921";"114"
"1464292439.8754";"около 4 тысяч";"49";"чистое зло!";"16";"292";"";"8 месяцев";"около 60 тысяч";"62";"3 / 6";"37187";"0";"18369";"0";"13985";"18141";"148"
"1464335645.3267";"около 4 тысяч";"49";"чистое зло";"16";"292";"";"8 месяцев";"около 60 тысяч";"62";"3 / 6";"37187";"0";"18153";"0";"13828";"17939";"257"
