"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463853639.86927";"около 3 тысяч";"55";"добродетельный";"12";"316";"";"7 лет 7 месяцев";"около 85 тысяч";"49";"18 / 13";"36978";"0";"14598";"0";"3008";"17968";"1474"
"1463857497.35174";"около 5 тысяч";"55";"добродетельный";"12";"316";"";"7 лет 7 месяцев";"около 85 тысяч";"49";"18 / 13";"36978";"0";"14618";"0";"3014";"17997";"1638"
"1463900695.0294";"около 10 тысяч";"56";"добродетельный";"13";"320";"";"7 лет 7 месяцев";"около 85 тысяч";"49";"18 / 13";"36978";"0";"14482";"0";"2986";"17789";"1792"
"1463943897.99811";"около тысячи";"56";"миролюбивый";"13";"320";"";"7 лет 7 месяцев";"около 85 тысяч";"49";"18 / 13";"36978";"0";"14637";"0";"2993";"17940";"7105"
"1463987095.25135";"около 4 тысяч";"56";"миролюбивый";"14";"320";"";"7 лет 7 месяцев";"около 85 тысяч";"49";"18 / 13";"36978";"0";"14400";"0";"2955";"17736";"7565"
"1464030295.30773";"около 7 тысяч";"56";"миролюбивый";"14";"320";"";"7 лет 7 месяцев";"около 85 тысяч";"49";"18 / 13";"36978";"0";"14543";"0";"2949";"17904";"7112"
"1464073495.50462";"около 2 тысяч";"56";"миролюбивый";"15";"320";"";"7 лет 7 месяцев";"около 85 тысяч";"49";"18 / 13";"36978";"0";"14396";"0";"2920";"17678";"6956"
"1464116695.40203";"ни одного";"56";"добродушный";"15";"320";"";"7 лет 7 месяцев";"около 85 тысяч";"50";"18 / 13";"36978";"0";"14556";"0";"3124";"17920";"10434"
"1464159895.03759";"ни одного";"56";"добродушный";"15";"320";"";"7 лет 7 месяцев";"около 85 тысяч";"50";"18 / 13";"36978";"0";"14333";"0";"3103";"17691";"10800"
"1464203094.33612";"около тысячи";"56";"добродушный";"15";"320";"";"7 лет 7 месяцев";"около 86 тысяч";"50";"18 / 13";"36978";"0";"14540";"0";"3125";"17933";"11310"
"1464246294.88928";"около тысячи";"56";"беззлобный";"16";"320";"";"7 лет 7 месяцев";"около 86 тысяч";"50";"18 / 13";"36978";"0";"14618";"0";"3082";"17665";"15664"
"1464289494.96046";"около 4 тысяч";"56";"беззлобный";"16";"320";"";"7 лет 7 месяцев";"около 86 тысяч";"50";"18 / 13";"36978";"0";"14609";"0";"3096";"17873";"16204"
"1464332695.64095";"около 5 тысяч";"56";"нейтральный";"17";"320";"";"7 лет 7 месяцев";"около 86 тысяч";"50";"18 / 13";"36978";"0";"14435";"0";"3049";"17620";"0"
