"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855964.46401";"около 2 тысяч";"54";"нейтральный";"2";"312";"";"3 года 1 месяц";"около 75 тысяч";"105";"11 / 13";"37143";"0";"17180";"0";"27459";"18611";"0"
"1463859828.56129";"около 2 тысяч";"54";"нейтральный";"2";"312";"";"3 года 1 месяц";"около 75 тысяч";"105";"11 / 13";"37143";"0";"17193";"0";"27489";"18625";"0"
"1463903013.57997";"около 2 тысяч";"54";"нейтральный";"2";"312";"";"3 года 1 месяц";"около 75 тысяч";"105";"11 / 13";"37143";"0";"16994";"0";"27117";"18423";"0"
"1463946221.41225";"около 2 тысяч";"54";"нейтральный";"2";"312";"";"3 года 1 месяц";"около 75 тысяч";"105";"11 / 13";"37143";"0";"17215";"0";"27453";"18645";"0"
"1463989413.77386";"около 2 тысяч";"54";"нейтральный";"2";"312";"";"3 года 1 месяц";"около 75 тысяч";"105";"11 / 13";"37143";"0";"0";"0"
"1464032618.38681";"около 2 тысяч";"54";"нейтральный";"2";"312";"";"3 года 1 месяц";"около 75 тысяч";"105";"11 / 13";"37143";"0";"0";"0"
"1464075815.62628";"около 2 тысяч";"54";"нейтральный";"2";"312";"";"3 года 1 месяц";"около 75 тысяч";"105";"11 / 13";"37143";"0";"0";"0"
"1464119014.17309";"около 2 тысяч";"54";"нейтральный";"2";"312";"";"3 года 1 месяц";"около 75 тысяч";"105";"11 / 13";"37143";"0";"0";"0"
"1464162213.58874";"около 2 тысяч";"54";"нейтральный";"2";"312";"";"3 года 1 месяц";"около 75 тысяч";"105";"11 / 13";"37143";"0";"0";"0"
"1464205417.96571";"около 2 тысяч";"54";"нейтральный";"2";"312";"";"3 года 1 месяц";"около 75 тысяч";"105";"11 / 13";"37143";"0";"0";"0"
"1464248612.84448";"около 2 тысяч";"54";"нейтральный";"2";"312";"";"3 года 1 месяц";"около 75 тысяч";"105";"11 / 13";"37143";"0";"0";"0"
"1464291818.00446";"около 2 тысяч";"54";"нейтральный";"2";"312";"";"3 года 1 месяц";"около 75 тысяч";"105";"11 / 13";"37143";"0";"0";"0"
"1464335017.65868";"около 2 тысяч";"54";"нейтральный";"2";"312";"";"3 года 1 месяц";"около 75 тысяч";"105";"11 / 13";"37143";"0";"0";"0"
