"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855882.36824";"около 3 тысяч";"52";"миролюбивый";"6";"304";"4";"2 года 7 месяцев";"около 73 тысяч";"117";"10 / 9";"37229";"0";"17615";"22146";"33192";"18537";"7868"
"1463859746.53";"около 3 тысяч";"52";"миролюбивый";"7";"304";"4";"2 года 7 месяцев";"около 73 тысяч";"117";"10 / 9";"37229";"0";"17634";"22166";"33163";"18551";"7942"
"1463902931.55776";"около 16 тысяч";"53";"миролюбивый";"7";"308";"4";"2 года 7 месяцев";"около 73 тысяч";"117";"10 / 9";"37230";"0";"17504";"21756";"32623";"18341";"8372"
"1463946139.35496";"около 3 тысяч";"53";"миролюбивый";"7";"308";"4";"2 года 7 месяцев";"около 73 тысяч";"117";"10 / 9";"37230";"0";"17539";"21946";"33035";"18549";"7396"
"1463989331.78243";"около 5 тысяч";"53";"миролюбивый";"7";"308";"4";"2 года 7 месяцев";"около 73 тысяч";"117";"10 / 9";"37230";"0";"17322";"21615";"32563";"18327";"7865"
"1464032536.30621";"около 5 тысяч";"53";"миролюбивый";"7";"308";"4";"2 года 7 месяцев";"около 73 тысяч";"117";"10 / 9";"37230";"0";"17548";"21821";"33027";"18547";"8499"
"1464075733.49096";"около 3 тысяч";"53";"миролюбивый";"11";"308";"5";"2 года 7 месяцев";"около 73 тысяч";"117";"10 / 9";"37230";"0";"17142";"20904";"32454";"18315";"7226"
"1464118932.07814";"около 7 тысяч";"53";"миролюбивый";"11";"308";"5";"2 года 7 месяцев";"около 73 тысяч";"117";"10 / 9";"37230";"0";"17396";"21109";"32883";"18558";"7914"
"1464162131.57354";"около 7 тысяч";"53";"миролюбивый";"11";"308";"5";"2 года 7 месяцев";"около 73 тысяч";"117";"10 / 9";"37230";"0";"17138";"20736";"32377";"18317";"8339"
"1464205331.24644";"около 4 тысяч";"53";"миролюбивый";"13";"308";"6";"2 года 7 месяцев";"около 73 тысяч";"119";"10 / 9";"37230";"0";"17335";"20050";"33362";"18526";"8129"
"1464248530.71479";"около 6 тысяч";"53";"миролюбивый";"13";"308";"6";"2 года 7 месяцев";"около 73 тысяч";"119";"10 / 9";"37230";"0";"17040";"19815";"32737";"18255";"7673"
"1464291735.87865";"около 2 тысяч";"53";"миролюбивый";"14";"308";"6";"2 года 7 месяцев";"около 74 тысяч";"119";"10 / 9";"37230";"0";"17285";"19993";"33199";"18476";"7086"
"1464334935.56307";"около 4 тысяч";"53";"миролюбивый";"15";"308";"6";"2 года 7 месяцев";"около 74 тысяч";"119";"10 / 9";"37230";"0";"17076";"19718";"32712";"18273";"6455"
