"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"p.gladiatorship";"p.taming";"p.alignment"
"1463857114.43941";"около 6 тысяч";"69";"нейтральный";"817";"372";"";"0";"0";"0"
"1463860972.55933";"около 6 тысяч";"69";"нейтральный";"817";"372";"";"0";"0";"0"
"1463904156.44156";"около тысячи";"69";"нейтральный";"818";"372";"";"0";"0";"0"
"1463947365.15315";"около 5 тысяч";"69";"нейтральный";"819";"372";"";"0";"0";"0"
"1463990557.79946";"около 12 тысяч";"69";"нейтральный";"819";"372";"";"0";"0";"0"
"1464033764.80524";"около 5 тысяч";"69";"нейтральный";"820";"372";"";"0";"0";"0"
"1464076958.5142";"около 4 тысяч";"69";"нейтральный";"820";"372";"";"0";"0";"0"
"1464120157.7882";"около 4 тысяч";"69";"нейтральный";"821";"372";"0";"0";"0"
"1464163356.15382";"около 5 тысяч";"69";"нейтральный";"821";"372";"0";"0";"0"
"1464206562.64055";"около 17 сотен";"69";"нейтральный";"822";"372";"0";"0";"0"
"1464249756.27669";"около 6 тысяч";"69";"нейтральный";"823";"372";"0";"0";"0"
"1464292969.0364";"около 11 тысяч";"69";"нейтральный";"823";"372";"0";"0";"0"
"1464336166.88896";"около тысячи";"69";"нейтральный";"823";"372";"0";"0";"0"
