"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855667.23926";"около 4 тысяч";"49";"добродетельный";"16";"292";"12";"1 год 6 месяцев";"около 56 тысяч";"90";"22 / 18";"37001";"0";"18035";"12693";"32965";"18253";"2180"
"1463859531.70216";"около 4 тысяч";"49";"добродетельный";"16";"292";"12";"1 год 6 месяцев";"около 56 тысяч";"90";"22 / 18";"37001";"0";"18052";"12702";"32993";"18251";"2254"
"1463902716.84593";"около 10 тысяч";"49";"добродетельный";"16";"292";"12";"1 год 6 месяцев";"около 56 тысяч";"90";"22 / 18";"37001";"0";"17765";"12592";"32402";"18045";"1802"
"1463945924.5305";"около 5 тысяч";"49";"добродетельный";"16";"292";"12";"1 год 6 месяцев";"около 56 тысяч";"90";"22 / 18";"37001";"0";"17986";"12671";"32806";"18209";"1905"
"1463989116.85826";"около 5 тысяч";"49";"добродетельный";"17";"292";"12";"1 год 6 месяцев";"около 56 тысяч";"90";"22 / 18";"37001";"0";"17687";"12588";"32280";"17998";"2090"
"1464032321.26938";"около тысячи";"49";"добродетельный";"17";"292";"12";"1 год 6 месяцев";"около 56 тысяч";"91";"22 / 18";"37001";"0";"17916";"12677";"33131";"18210";"2848"
"1464075515.40908";"около 3 тысяч";"49";"добродетельный";"18";"292";"12";"1 год 6 месяцев";"около 57 тысяч";"91";"22 / 18";"37001";"0";"17711";"12562";"32615";"17994";"3012"
"1464118717.15362";"около 3 тысяч";"49";"миролюбивый";"19";"292";"12";"1 год 6 месяцев";"около 57 тысяч";"91";"22 / 18";"37001";"0";"17967";"12643";"33073";"18238";"3718"
"1464161916.73706";"около тысячи";"49";"миролюбивый";"19";"292";"12";"1 год 6 месяцев";"около 57 тысяч";"91";"22 / 18";"37001";"0";"17697";"12485";"32486";"17977";"3882"
"1464205116.15206";"около 4 тысяч";"49";"миролюбивый";"20";"292";"12";"1 год 6 месяцев";"около 57 тысяч";"91";"22 / 18";"37001";"0";"17897";"12608";"32933";"18208";"4545"
"1464248315.75934";"около 18 сотен";"49";"миролюбивый";"21";"292";"12";"1 год 6 месяцев";"около 57 тысяч";"91";"22 / 18";"37001";"0";"17595";"12475";"32326";"17945";"5021"
"1464291520.96497";"около 3 сотен";"49";"миролюбивый";"22";"292";"12";"1 год 6 месяцев";"около 57 тысяч";"91";"22 / 18";"37001";"0";"19402";"12545";"32717";"18153";"4644"
"1464334720.55449";"около 2 тысяч";"49";"миролюбивый";"22";"292";"12";"1 год 6 месяцев";"около 57 тысяч";"91";"22 / 18";"37001";"0";"19136";"12412";"32162";"17954";"5259"
