"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855528.94847";"около 3 тысяч";"45";"миролюбивый";"18";"276";"14";"8 месяцев";"около 48 тысяч";"47";"23 / 22";"37118";"0";"19262";"10851";"12240";"18267";"4438"
"1463859393.51459";"около 2 тысяч";"45";"добродетельный";"18";"276";"14";"8 месяцев";"около 48 тысяч";"47";"23 / 22";"37118";"0";"19285";"10861";"12255";"18141";"3585"
"1463902578.93564";"ни одного";"45";"миролюбивый";"18";"276";"14";"8 месяцев";"около 48 тысяч";"48";"23 / 22";"37118";"0";"19057";"10781";"12852";"17949";"4073"
"1463945786.35588";"около 18 сотен";"45";"миролюбивый";"18";"276";"14";"8 месяцев";"около 48 тысяч";"48";"23 / 22";"37118";"0";"19310";"10849";"12943";"18166";"3865"
"1463988978.72756";"около тысячи";"46";"добродетельный";"19";"280";"14";"8 месяцев";"около 48 тысяч";"48";"23 / 22";"37118";"0";"19087";"10796";"12711";"17938";"3411"
"1464032182.90194";"около 3 тысяч";"46";"добродетельный";"20";"280";"14";"8 месяцев";"около 48 тысяч";"48";"23 / 22";"37118";"0";"19282";"10853";"12724";"18068";"3216"
"1464075377.40783";"около 16 сотен";"46";"миролюбивый";"20";"280";"14";"8 месяцев";"около 48 тысяч";"48";"23 / 22";"37118";"0";"19058";"10768";"12606";"17845";"3709"
"1464118579.07851";"около 17 сотен";"46";"миролюбивый";"21";"280";"14";"8 месяцев";"около 48 тысяч";"48";"23 / 22";"37118";"0";"19326";"10837";"12661";"18048";"4069"
"1464161778.66617";"около 6 тысяч";"46";"миролюбивый";"22";"280";"14";"8 месяцев";"около 48 тысяч";"48";"23 / 22";"37118";"0";"19043";"10718";"12490";"17797";"4527"
"1464204978.04279";"около 6 тысяч";"46";"миролюбивый";"22";"280";"14";"8 месяцев";"около 48 тысяч";"48";"23 / 22";"37118";"0";"19300";"10807";"12638";"18049";"5225"
"1464248177.60897";"около 3 тысяч";"46";"миролюбивый";"24";"280";"14";"8 месяцев";"около 49 тысяч";"48";"23 / 22";"37118";"0";"18924";"10709";"12258";"17758";"4717"
"1464291382.86749";"около 4 сотен";"46";"добродетельный";"23";"280";"14";"8 месяцев";"около 49 тысяч";"48";"23 / 22";"37118";"0";"19102";"10773";"12340";"17900";"4352"
"1464334582.56372";"около 9 тысяч";"46";"миролюбивый";"24";"280";"14";"8 месяцев";"около 49 тысяч";"48";"23 / 22";"37118";"0";"18859";"10676";"12167";"17705";"4924"
