"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855923.34843";"около тысячи";"51";"добродушный";"13";"300";"2";"2 года 9 месяцев";"около 64 тысяч";"52";"48 / 50";"37120";"0";"17916";"23913";"7471";"18444";"12973"
"1463859787.43424";"около тысячи";"51";"добродушный";"13";"300";"2";"2 года 9 месяцев";"около 64 тысяч";"52";"48 / 50";"37120";"0";"17933";"23938";"7478";"18458";"13047"
"1463902972.48891";"около тысячи";"51";"добродушный";"13";"300";"2";"2 года 9 месяцев";"около 64 тысяч";"52";"48 / 50";"37120";"0";"17720";"23439";"7425";"18258";"13373"
"1463946180.2727";"около 3 тысяч";"51";"добродушный";"14";"300";"3";"2 года 9 месяцев";"около 64 тысяч";"52";"48 / 50";"37120";"0";"17977";"23194";"7458";"18464";"13905"
"1463989372.68687";"около 5 тысяч";"51";"добродушный";"15";"300";"3";"2 года 9 месяцев";"около 64 тысяч";"52";"48 / 50";"37120";"0";"17857";"22843";"7351";"18244";"14239"
"1464032577.23011";"около 4 тысяч";"51";"беззлобный";"15";"300";"3";"2 года 9 месяцев";"около 64 тысяч";"52";"48 / 50";"37120";"0";"18004";"23049";"7386";"18419";"14785"
"1464075774.42379";"около 3 тысяч";"51";"беззлобный";"16";"300";"3";"2 года 9 месяцев";"около 64 тысяч";"52";"48 / 50";"37120";"0";"17793";"22663";"7309";"18229";"15115"
"1464118972.99902";"около тысячи";"51";"беззлобный";"17";"300";"3";"2 года 9 месяцев";"около 64 тысяч";"52";"48 / 50";"37120";"0";"18041";"22881";"7363";"18453";"15649"
"1464162172.47151";"около тысячи";"51";"беззлобный";"17";"300";"3";"2 года 9 месяцев";"около 64 тысяч";"52";"48 / 50";"37120";"0";"17771";"22441";"7273";"18218";"15973"
"1464205372.2686";"около 4 тысяч";"51";"беззлобный";"18";"300";"4";"2 года 9 месяцев";"около 65 тысяч";"52";"48 / 50";"37120";"0";"18002";"22193";"7307";"18457";"16471"
"1464248571.67277";"около 3 тысяч";"51";"беззлобный";"18";"300";"4";"2 года 9 месяцев";"около 65 тысяч";"52";"48 / 50";"37120";"0";"17718";"21847";"7198";"18189";"16758"
"1464291776.75807";"около 18 сотен";"51";"беззлобный";"19";"300";"4";"2 года 9 месяцев";"около 65 тысяч";"52";"48 / 50";"37120";"0";"17892";"22004";"7247";"18373";"17306"
"1464334976.53035";"около 7 тысяч";"51";"беззлобный";"20";"300";"4";"2 года 9 месяцев";"около 65 тысяч";"52";"48 / 50";"37120";"0";"17671";"21648";"7132";"18173";"17669"
