"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855677.45989";"около 4 тысяч";"55";"чистое зло";"2";"316";"10";"4 года 3 месяца";"около 80 тысяч";"82";"25 / 14";"37258";"0";"16208";"14031";"13676";"18477";"90"
"1463859541.92605";"около 6 тысяч";"55";"чистое зло";"2";"316";"10";"4 года 3 месяца";"около 80 тысяч";"82";"25 / 14";"37258";"0";"16219";"14042";"13693";"18492";"98"
"1463902727.05441";"около 13 тысяч";"55";"чистое зло";"4";"316";"10";"4 года 3 месяца";"около 80 тысяч";"82";"25 / 15";"37259";"0";"15907";"13916";"13510";"18266";"69"
"1463945934.74899";"около 8 тысяч";"55";"чистое зло";"4";"316";"10";"4 года 3 месяца";"около 81 тысяч";"82";"25 / 15";"37259";"0";"16065";"14039";"13576";"18491";"208"
"1463989127.12145";"около 6 тысяч";"55";"чистое зло";"5";"316";"10";"4 года 3 месяца";"около 81 тысяч";"82";"25 / 16";"37259";"0";"15778";"13945";"13352";"18228";"149"
"1464032331.55037";"около 3 тысяч";"55";"чистое зло";"6";"316";"10";"4 года 3 месяца";"около 81 тысяч";"82";"25 / 16";"37259";"0";"15955";"14068";"13372";"18408";"153"
"1464075525.63656";"около 6 тысяч";"55";"чистое зло";"7";"316";"10";"4 года 3 месяца";"около 81 тысяч";"82";"26 / 16";"37259";"0";"15735";"13969";"13248";"18194";"207"
"1464118727.38743";"около 2 тысяч";"55";"чистое зло";"7";"316";"11";"4 года 3 месяца";"около 81 тысяч";"83";"27 / 16";"37259";"0";"15915";"13029";"13807";"18426";"223"
"1464161926.95071";"около 9 тысяч";"55";"чистое зло";"8";"316";"11";"4 года 3 месяца";"около 81 тысяч";"83";"27 / 16";"37259";"0";"15643";"12888";"13620";"18174";"681"
"1464205126.37117";"около 5 тысяч";"55";"чистое зло";"8";"316";"11";"4 года 3 месяца";"около 81 тысяч";"83";"27 / 16";"37259";"0";"15840";"13021";"13693";"18411";"500"
"1464248325.97242";"около 7 тысяч";"55";"чистое зло";"8";"316";"11";"4 года 3 месяца";"около 81 тысяч";"83";"27 / 16";"37259";"0";"15548";"12904";"13449";"18135";"371"
"1464291531.1804";"около 6 тысяч";"55";"чистое зло";"9";"316";"11";"4 года 3 месяца";"около 81 тысяч";"83";"27 / 16";"37259";"0";"15768";"12978";"13556";"18345";"471"
"1464334730.77156";"около 19 тысяч";"55";"чистое зло";"9";"316";"11";"4 года 3 месяца";"около 82 тысяч";"83";"29 / 16";"37259";"0";"15581";"12853";"13353";"18105";"1014"
