"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.might";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463857601.78695";"около 2 тысяч";"65";"нейтральный";"990";"356";"";"3 года";"около 122 тысяч";"134";"350 / 21";"18957";"19000";"104";"9489";"0";"16840";"8272";"0"
"1463861458.99279";"около 2 тысяч";"65";"нейтральный";"990";"356";"";"3 года";"около 122 тысяч";"134";"350 / 21";"18957";"19000";"104";"9495";"0";"16855";"8277";"0"
"1463904646.58387";"около 16 сотен";"65";"нейтральный";"998";"356";"3 года";"около 122 тысяч";"135";"350 / 21";"18880";"19000";"104";"9386";"0";"16970";"8216";"0"
"1463947854.79901";"около 16 сотен";"65";"нейтральный";"998";"356";"3 года";"около 122 тысяч";"135";"350 / 21";"18887";"19000";"104";"9479";"0";"17160";"8275";"0"
"1463991043.17894";"около 16 сотен";"65";"нейтральный";"998";"356";"3 года";"около 122 тысяч";"135";"350 / 21";"18890";"19000";"104";"9361";"0";"16975";"8208";"0"
