"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"p.gladiatorship";"p.taming";"p.alignment"
"1463856528.70291";"около 7 тысяч";"81";"добродушный";"1008";"420";"30";"0";"0";"0"
"1463860388.25777";"около 7 тысяч";"81";"добродушный";"1008";"420";"30";"0";"0";"0"
"1463903572.98852";"около 7 тысяч";"81";"добродушный";"1009";"420";"30";"0";"0";"0"
"1463946780.78727";"около 2 тысяч";"81";"добродушный";"1009";"420";"30";"0";"0";"0"
"1463989972.65969";"около 5 тысяч";"81";"добродушный";"1009";"420";"30";"0";"0";"0"
"1464033179.58619";"около 11 тысяч";"81";"добродушный";"1010";"420";"30";"0";"0";"0"
"1464076374.4559";"около 6 тысяч";"81";"добродушный";"1010";"420";"30";"0";"0";"0"
"1464119573.13783";"около 4 тысяч";"81";"добродушный";"1011";"420";"30";"0";"0";"0"
"1464162772.3863";"около 23 тысяч";"81";"добродушный";"1013";"420";"30";"0";"0";"0"
"1464205977.94307";"около 4 тысяч";"81";"добродушный";"1014";"420";"30";"0";"0";"0"
"1464249172.0441";"около 5 сотен";"81";"добродушный";"1014";"420";"30";"0";"0";"0"
"1464292377.47592";"около 6 тысяч";"81";"добродушный";"1015";"420";"30";"0";"0";"0"
"1464335582.94566";"около 3 тысяч";"81";"добродушный";"1016";"420";"30";"0";"0";"0"
