"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854893.99439";"около 3 тысяч";"48";"злобный";"9";"288";"10";"9 месяцев";"около 58 тысяч";"51";"2 / 2";"37154";"0";"18145";"14613";"9312";"18433";"1012"
"1463858759.44896";"около 3 тысяч";"48";"злобный";"9";"288";"10";"9 месяцев";"около 58 тысяч";"51";"2 / 2";"37154";"0";"18160";"14626";"9323";"18447";"1052"
"1463901944.7006";"около 5 тысяч";"48";"чистое зло";"10";"288";"10";"9 месяцев";"около 58 тысяч";"51";"2 / 2";"37154";"0";"17932";"14448";"9157";"18215";"788"
"1463945146.63214";"около тысячи";"48";"чистое зло";"11";"288";"11";"9 месяцев";"около 58 тысяч";"51";"2 / 3";"37154";"0";"18164";"13748";"9211";"18406";"500"
"1463988344.43244";"около 16 сотен";"48";"чистое зло";"11";"288";"11";"9 месяцев";"около 58 тысяч";"51";"2 / 3";"37154";"0";"17954";"13643";"9085";"18206";"803"
"1464031547.43505";"около 7 тысяч";"49";"злобный";"12";"292";"11";"9 месяцев";"около 58 тысяч";"51";"2 / 3";"37154";"0";"18152";"13753";"9089";"18389";"1151"
"1464074743.50653";"около 4 тысяч";"49";"злобный";"12";"292";"11";"9 месяцев";"около 58 тысяч";"51";"2 / 3";"37154";"0";"17949";"13629";"9024";"18174";"1233"
"1464117944.45996";"около 3 тысяч";"49";"чистое зло";"17";"292";"11";"9 месяцев";"около 58 тысяч";"52";"3 / 3";"37154";"0";"18210";"13720";"9506";"18366";"379"
"1464161144.50803";"около 2 тысяч";"49";"чистое зло";"17";"292";"11";"9 месяцев";"около 58 тысяч";"52";"3 / 3";"37154";"0";"17950";"13542";"9372";"18129";"676"
"1464204343.6702";"около 8 тысяч";"49";"чистое зло";"18";"292";"11";"9 месяцев";"около 59 тысяч";"52";"3 / 3";"37154";"0";"18180";"13668";"9389";"18313";"693"
"1464247543.13142";"около 19 сотен";"49";"чистое зло";"19";"292";"11";"9 месяцев";"около 59 тысяч";"52";"3 / 3";"37154";"0";"17827";"13517";"9201";"18024";"578"
"1464290747.83296";"около 5 тысяч";"49";"чистое зло";"20";"292";"11";"9 месяцев";"около 59 тысяч";"52";"3 / 3";"37154";"0";"18033";"13578";"9250";"18203";"283"
"1464333948.19817";"около 5 тысяч";"49";"чистое зло";"21";"292";"11";"9 месяцев";"около 59 тысяч";"52";"3 / 3";"37154";"0";"17824";"13419";"9095";"17989";"119"
