"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854581.23697";"около 3 тысяч";"51";"добродушный";"8";"300";"15";"12 месяцев";"около 67 тысяч";"63";"0 / 1";"37110";"0";"17740";"9903";"10661";"18261";"10851"
"1463858438.97588";"около 3 тысяч";"51";"добродушный";"8";"300";"15";"12 месяцев";"около 67 тысяч";"63";"0 / 1";"37110";"0";"17760";"9911";"10671";"18278";"10921"
"1463901632.70298";"около 3 тысяч";"51";"добродушный";"10";"300";"15";"12 месяцев";"около 68 тысяч";"63";"0 / 1";"37110";"0";"17547";"9839";"10596";"18076";"11327"
"1463944834.39688";"около 6 тысяч";"51";"добродушный";"10";"300";"15";"12 месяцев";"около 68 тысяч";"63";"0 / 1";"37110";"0";"17673";"9907";"10593";"18256";"11198"
"1463988031.46926";"около 8 тысяч";"51";"добродушный";"11";"300";"15";"12 месяцев";"около 68 тысяч";"63";"0 / 1";"37110";"0";"17439";"9870";"10408";"17997";"11616"
"1464031234.8436";"около 6 тысяч";"51";"добродушный";"11";"300";"15";"12 месяцев";"около 68 тысяч";"63";"0 / 1";"37110";"0";"17667";"9929";"10498";"18192";"12169"
"1464074431.51299";"около 3 тысяч";"51";"добродушный";"12";"300";"16";"12 месяцев";"около 68 тысяч";"63";"0 / 1";"37110";"0";"17465";"9316";"10359";"17934";"12533"
"1464117632.3472";"около 9 тысяч";"51";"добродушный";"13";"300";"16";"12 месяцев";"около 68 тысяч";"63";"0 / 1";"37110";"0";"17716";"9368";"10429";"18156";"12347"
"1464160832.42435";"ни одного";"51";"добродушный";"13";"300";"16";"12 месяцев";"около 68 тысяч";"64";"0 / 1";"37110";"0";"17475";"9273";"10683";"17901";"12734"
"1464204031.21258";"ни одного";"51";"добродушный";"13";"300";"16";"12 месяцев";"около 68 тысяч";"64";"0 / 1";"37110";"0";"17713";"9342";"10810";"18143";"13317"
"1464247230.97743";"около 4 сотен";"51";"добродушный";"13";"300";"16";"1 год";"около 68 тысяч";"64";"0 / 1";"37110";"0";"17414";"9247";"10639";"17885";"13666"
"1464290431.3561";"около 3 тысяч";"51";"добродушный";"14";"300";"16";"1 год";"около 68 тысяч";"64";"0 / 1";"37110";"0";"17719";"9308";"10723";"18102";"13204"
"1464333635.8322";"около 4 тысяч";"51";"добродушный";"14";"300";"16";"1 год";"около 69 тысяч";"64";"0 / 1";"37110";"0";"17515";"9228";"10554";"17887";"11957"
