"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"p.gladiatorship";"p.taming";"p.alignment"
"1463858030.25459";"около тысячи";"57";"нейтральный";"2";"324";"";"0";"0";"0"
"1463861887.79805";"около тысячи";"57";"нейтральный";"2";"324";"";"0";"0";"0"
"1463905074.32666";"около тысячи";"57";"нейтральный";"2";"324";"";"0";"0";"0"
"1463948283.35666";"около тысячи";"57";"нейтральный";"2";"324";"";"0";"0";"0"
"1463991471.35921";"около тысячи";"57";"нейтральный";"2";"324";"";"0";"0";"0"
