"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463857932.46217";"около 5 тысяч";"50";"миролюбивый";"3";"296";"17";"1 год 2 месяца";"около 63 тысяч";"88";"2 / 0";"37226";"0";"17156";"9037";"27589";"18511";"4496"
"1463861789.77837";"около 5 тысяч";"50";"миролюбивый";"4";"296";"17";"1 год 2 месяца";"около 63 тысяч";"88";"2 / 0";"37226";"0";"17185";"9045";"27618";"18538";"4583"
"1463904976.64796";"около 2 тысяч";"50";"миролюбивый";"4";"296";"17";"1 год 2 месяца";"около 63 тысяч";"88";"2 / 0";"37226";"0";"17000";"8984";"27190";"18327";"5029"
"1463948185.50606";"около 4 тысяч";"50";"миролюбивый";"4";"296";"17";"1 год 2 месяца";"около 63 тысяч";"88";"2 / 0";"37226";"0";"17222";"9034";"27470";"18521";"5726"
"1463991373.68855";"около 3 тысяч";"50";"миролюбивый";"5";"296";"17";"1 год 2 месяца";"около 63 тысяч";"88";"2 / 0";"37226";"0";"17001";"8993";"27076";"18292";"6173"
