"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"p.gladiatorship";"p.taming";"p.alignment"
"1463858695.55646";"около 4 тысяч";"63";"нейтральный";"832";"348";"8";"0";"0";"0"
"1463862545.33341";"около 5 тысяч";"63";"нейтральный";"832";"348";"8";"0";"0";"0"
"1463905730.0329";"около 3 тысяч";"63";"нейтральный";"832";"348";"8";"0";"0";"0"
"1463948940.71655";"около 3 тысяч";"63";"нейтральный";"832";"348";"8";"0";"0";"0"
"1463992127.21254";"около 3 тысяч";"63";"нейтральный";"832";"348";"8";"0";"0";"0"
